BiGG,BiGG_target
M_rephaccoa_c,M_2oxpaccoa_c
M_h_c,M_ACP_c
M_h_c,M_ttdceap_c
M_pi_c,M_ACP_c
M_pi_c,M_ttdceap_c
M_tdeACP_c,M_ACP_c
M_tdeACP_c,M_ttdceap_c
M_h_c,M_ACP_c
M_h_c,M_hdceap_c
M_hdeACP_c,M_ACP_c
M_hdeACP_c,M_hdceap_c
M_pi_c,M_ACP_c
M_pi_c,M_hdceap_c
M_h_c,M_ACP_c
M_h_c,M_ocdcap_c
M_ocdcaACP_c,M_ACP_c
M_ocdcaACP_c,M_ocdcap_c
M_pi_c,M_ACP_c
M_pi_c,M_ocdcap_c
M_glyc3p_c,M_1hdecg3p_c
M_glyc3p_c,M_h_c
M_glyc3p_c,M_pi_c
M_hdcap_c,M_1hdecg3p_c
M_hdcap_c,M_h_c
M_hdcap_c,M_pi_c
M_glyc3p_c,M_1hdec9eg3p_c
M_glyc3p_c,M_h_c
M_glyc3p_c,M_pi_c
M_hdceap_c,M_1hdec9eg3p_c
M_hdceap_c,M_h_c
M_hdceap_c,M_pi_c
M_meoh_e,M_meoh_p
M_glyc3p_c,M_1odecg3p_c
M_glyc3p_c,M_h_c
M_glyc3p_c,M_pi_c
M_ocdcap_c,M_1odecg3p_c
M_ocdcap_c,M_h_c
M_ocdcap_c,M_pi_c
M_cys__L_c,M_ala__L_c
M_cys__L_c,M_iscssh_c
M_iscs_c,M_ala__L_c
M_iscs_c,M_iscssh_c
M_2mecdp_c,M_flxso_c
M_2mecdp_c,M_h2mb4p_c
M_2mecdp_c,M_h2o_c
M_flxr_c,M_flxso_c
M_flxr_c,M_h2mb4p_c
M_flxr_c,M_h2o_c
M_h_c,M_flxso_c
M_h_c,M_h2mb4p_c
M_h_c,M_h2o_c
M_h_c,M_nadp_c
M_h_c,M_preq1_c
M_nadph_c,M_nadp_c
M_nadph_c,M_preq1_c
M_preq0_c,M_nadp_c
M_preq0_c,M_preq1_c
M_atp_c,M_datp_c
M_atp_c,M_flxso_c
M_atp_c,M_h2o_c
M_flxr_c,M_datp_c
M_flxr_c,M_flxso_c
M_flxr_c,M_h2o_c
M_h_c,M_datp_c
M_h_c,M_flxso_c
M_h_c,M_h2o_c
M_flxr_c,M_dgtp_c
M_flxr_c,M_flxso_c
M_flxr_c,M_h2o_c
M_gtp_c,M_dgtp_c
M_gtp_c,M_flxso_c
M_gtp_c,M_h2o_c
M_h_c,M_dgtp_c
M_h_c,M_flxso_c
M_h_c,M_h2o_c
M_fadh2_c,M_fad_c
M_fadh2_c,M_iscu_4fe4s_c
M_h_c,M_fad_c
M_h_c,M_iscu_4fe4s_c
M_iscu_2fe2s2_c,M_fad_c
M_iscu_2fe2s2_c,M_iscu_4fe4s_c
M_h_c,M_2fe2s_c
M_h_c,M_sufbcd_c
M_sufbcd_2fe2s_c,M_2fe2s_c
M_sufbcd_2fe2s_c,M_sufbcd_c
M_moco_c,M_amp_c
M_moco_c,M_bmoco_c
M_moco_c,M_cu2_c
M_mptamp_c,M_amp_c
M_mptamp_c,M_bmoco_c
M_mptamp_c,M_cu2_c
M_mptamp_c,M_amp_c
M_mptamp_c,M_bwco_c
M_mptamp_c,M_cu2_c
M_wco_c,M_amp_c
M_wco_c,M_bwco_c
M_wco_c,M_cu2_c
M_ctp_c,M_dctp_c
M_ctp_c,M_flxso_c
M_ctp_c,M_h2o_c
M_flxr_c,M_dctp_c
M_flxr_c,M_flxso_c
M_flxr_c,M_h2o_c
M_h_c,M_dctp_c
M_h_c,M_flxso_c
M_h_c,M_h2o_c
M_flxr_c,M_dutp_c
M_flxr_c,M_flxso_c
M_flxr_c,M_h2o_c
M_h_c,M_dutp_c
M_h_c,M_flxso_c
M_h_c,M_h2o_c
M_utp_c,M_dutp_c
M_utp_c,M_flxso_c
M_utp_c,M_h2o_c
M_bwco_c,M_bwco1gdp_c
M_bwco_c,M_ppi_c
M_gtp_c,M_bwco1gdp_c
M_gtp_c,M_ppi_c
M_h_c,M_bwco1gdp_c
M_h_c,M_ppi_c
M_bwco1gdp_c,M_bwcogdp_c
M_bwco1gdp_c,M_ppi_c
M_gtp_c,M_bwcogdp_c
M_gtp_c,M_ppi_c
M_h_c,M_bwcogdp_c
M_h_c,M_ppi_c
M_flxso_c,M_flxr_c
M_flxso_c,M_h_c
M_flxso_c,M_nadp_c
M_nadph_c,M_flxr_c
M_nadph_c,M_h_c
M_nadph_c,M_nadp_c
M_cph4_c,M_cdg_c
M_cph4_c,M_nh4_c
M_h_c,M_cdg_c
M_h_c,M_nh4_c
M_5mtr_c,M_5mtr_p
M_5mtr_c,M_h_p
M_h_c,M_5mtr_p
M_h_c,M_h_p
M_ttrcyc_e,M_ttrcyc_p
M_dhnpt_c,M_dhmpt_c
M_dhmpt_c,M_nadp_c
M_dhmpt_c,M_thmnp_c
M_h_c,M_nadp_c
M_h_c,M_thmnp_c
M_nadph_c,M_nadp_c
M_nadph_c,M_thmnp_c
M_h_p,M_h_c
M_h_p,M_novbcn_e
M_novbcn_p,M_h_c
M_novbcn_p,M_novbcn_e
M_cm_e,M_cm_p
M_h_p,M_h_c
M_h_p,M_ttrcyc_e
M_ttrcyc_p,M_h_c
M_ttrcyc_p,M_ttrcyc_e
M_LalaLglu_e,M_LalaLglu_p
M_cbm_c,M_co2_c
M_cbm_c,M_nh4_c
M_h_c,M_co2_c
M_h_c,M_nh4_c
M_LalaDglu_p,M_LalaDglu_c
M_LalaDglu_p,M_h_c
M_h_p,M_LalaDglu_c
M_h_p,M_h_c
M_fadh2_c,M_fad_c
M_fadh2_c,M_h_c
M_fadh2_c,M_iscs_c
M_fadh2_c,M_iscu_2fe2s_c
M_fe2_c,M_fad_c
M_fe2_c,M_h_c
M_fe2_c,M_iscs_c
M_fe2_c,M_iscu_2fe2s_c
M_iscssh_c,M_fad_c
M_iscssh_c,M_h_c
M_iscssh_c,M_iscs_c
M_iscssh_c,M_iscu_2fe2s_c
M_iscu_c,M_fad_c
M_iscu_c,M_h_c
M_iscu_c,M_iscs_c
M_iscu_c,M_iscu_2fe2s_c
M_h_c,M_2fe2s_c
M_h_c,M_iscu_c
M_iscu_2fe2s_c,M_2fe2s_c
M_iscu_2fe2s_c,M_iscu_c
M_3fe4s_c,M_4fe4s_c
M_fe2_c,M_4fe4s_c
M_2oxpaccoa_c,M_3oxdhscoa_c
M_2oxpaccoa_c,M_h_c
M_2oxpaccoa_c,M_nadph_c
M_h2o_c,M_3oxdhscoa_c
M_h2o_c,M_h_c
M_h2o_c,M_nadph_c
M_nadp_c,M_3oxdhscoa_c
M_nadp_c,M_h_c
M_nadp_c,M_nadph_c
M_23dhacoa_c,M_3hadpcoa_c
M_h2o_c,M_3hadpcoa_c
M_fadh2_c,M_fad_c
M_fadh2_c,M_h_c
M_fadh2_c,M_iscs_c
M_fadh2_c,M_iscu_2fe2s2_c
M_fe2_c,M_fad_c
M_fe2_c,M_h_c
M_fe2_c,M_iscs_c
M_fe2_c,M_iscu_2fe2s2_c
M_iscssh_c,M_fad_c
M_iscssh_c,M_h_c
M_iscssh_c,M_iscs_c
M_iscssh_c,M_iscu_2fe2s2_c
M_iscu_2fe2s_c,M_fad_c
M_iscu_2fe2s_c,M_h_c
M_iscu_2fe2s_c,M_iscs_c
M_iscu_2fe2s_c,M_iscu_2fe2s2_c
M_h_c,M_3hpp_c
M_h_c,M_nadp_c
M_msa_c,M_3hpp_c
M_msa_c,M_nadp_c
M_nadph_c,M_3hpp_c
M_nadph_c,M_nadp_c
M_h_c,M_4fe4s_c
M_h_c,M_iscu_c
M_iscu_4fe4s_c,M_4fe4s_c
M_iscu_4fe4s_c,M_iscu_c
M_h_c,M_4fe4s_c
M_h_c,M_sufbcd_c
M_sufbcd_4fe4s_c,M_4fe4s_c
M_sufbcd_4fe4s_c,M_sufbcd_c
M_h2o_c,M_5fthf_c
M_h2o_c,M_h_c
M_methf_c,M_5fthf_c
M_methf_c,M_h_c
M_5fthf_c,M_h2o_c
M_5fthf_c,M_methf_c
M_h_c,M_h2o_c
M_h_c,M_methf_c
M_slnt_e,M_slnt_p
M_atp_c,M_adp_c
M_atp_c,M_fad_c
M_atp_c,M_h_c
M_atp_c,M_pi_c
M_atp_c,M_sufbcd_2fe2s2_c
M_atp_c,M_sufse_c
M_fadh2_c,M_adp_c
M_fadh2_c,M_fad_c
M_fadh2_c,M_h_c
M_fadh2_c,M_pi_c
M_fadh2_c,M_sufbcd_2fe2s2_c
M_fadh2_c,M_sufse_c
M_fe2_c,M_adp_c
M_fe2_c,M_fad_c
M_fe2_c,M_h_c
M_fe2_c,M_pi_c
M_fe2_c,M_sufbcd_2fe2s2_c
M_fe2_c,M_sufse_c
M_h2o_c,M_adp_c
M_h2o_c,M_fad_c
M_h2o_c,M_h_c
M_h2o_c,M_pi_c
M_h2o_c,M_sufbcd_2fe2s2_c
M_h2o_c,M_sufse_c
M_sufbcd_2fe2s_c,M_adp_c
M_sufbcd_2fe2s_c,M_fad_c
M_sufbcd_2fe2s_c,M_h_c
M_sufbcd_2fe2s_c,M_pi_c
M_sufbcd_2fe2s_c,M_sufbcd_2fe2s2_c
M_sufbcd_2fe2s_c,M_sufse_c
M_sufsesh_c,M_adp_c
M_sufsesh_c,M_fad_c
M_sufsesh_c,M_h_c
M_sufsesh_c,M_pi_c
M_sufsesh_c,M_sufbcd_2fe2s2_c
M_sufsesh_c,M_sufse_c
M_2fe2s_c,M_2fe1s_c
M_2fe2s_c,M_btn_c
M_2fe2s_c,M_dad_5_c
M_2fe2s_c,M_h_c
M_2fe2s_c,M_met__L_c
M_amet_c,M_2fe1s_c
M_amet_c,M_btn_c
M_amet_c,M_dad_5_c
M_amet_c,M_h_c
M_amet_c,M_met__L_c
M_dtbt_c,M_2fe1s_c
M_dtbt_c,M_btn_c
M_dtbt_c,M_dad_5_c
M_dtbt_c,M_h_c
M_dtbt_c,M_met__L_c
M_dgslnt_c,M_gslnt_c
M_dgslnt_c,M_gthrd_c
M_dgslnt_c,M_nadp_c
M_h_c,M_gslnt_c
M_h_c,M_gthrd_c
M_h_c,M_nadp_c
M_nadph_c,M_gslnt_c
M_nadph_c,M_gthrd_c
M_nadph_c,M_nadp_c
M_gdptp_c,M_gtp_c
M_gdptp_c,M_ppi_c
M_h2o_c,M_gtp_c
M_h2o_c,M_ppi_c
M_4fe4s_c,M_2fe2s_c
M_4fe4s_c,M_dad_5_c
M_4fe4s_c,M_fe2_c
M_4fe4s_c,M_lipopb_c
M_4fe4s_c,M_met__L_c
M_4fe4s_c,M_nadh_c
M_amet_c,M_2fe2s_c
M_amet_c,M_dad_5_c
M_amet_c,M_fe2_c
M_amet_c,M_lipopb_c
M_amet_c,M_met__L_c
M_amet_c,M_nadh_c
M_h_c,M_2fe2s_c
M_h_c,M_dad_5_c
M_h_c,M_fe2_c
M_h_c,M_lipopb_c
M_h_c,M_met__L_c
M_h_c,M_nadh_c
M_nad_c,M_2fe2s_c
M_nad_c,M_dad_5_c
M_nad_c,M_fe2_c
M_nad_c,M_lipopb_c
M_nad_c,M_met__L_c
M_nad_c,M_nadh_c
M_octapb_c,M_2fe2s_c
M_octapb_c,M_dad_5_c
M_octapb_c,M_fe2_c
M_octapb_c,M_lipopb_c
M_octapb_c,M_met__L_c
M_octapb_c,M_nadh_c
M_colipa_p,M_colipap_p
M_colipa_p,M_udcpp_p
M_udcpdp_p,M_colipap_p
M_udcpdp_p,M_udcpp_p
M_ddcaACP_c,M_ACP_c
M_ddcaACP_c,M_ddcap_c
M_h_c,M_ACP_c
M_h_c,M_ddcap_c
M_pi_c,M_ACP_c
M_pi_c,M_ddcap_c
M_3hpp_c,M_3hpp_p
M_3hpp_c,M_h_p
M_h_c,M_3hpp_p
M_h_c,M_h_p
M_atp_c,M_moadamp_c
M_atp_c,M_ppi_c
M_h_c,M_moadamp_c
M_h_c,M_ppi_c
M_moadcoo_c,M_moadamp_c
M_moadcoo_c,M_ppi_c
M_gtp_c,M_cpmp_c
M_gtp_c,M_ppi_c
M_h2o_c,M_cpmp_c
M_h2o_c,M_ppi_c
M_h_c,M_ACP_c
M_h_c,M_octapb_c
M_ocACP_c,M_ACP_c
M_ocACP_c,M_octapb_c
M_atp_c,M_lipoamp_c
M_atp_c,M_ppi_c
M_lipoate_c,M_lipoamp_c
M_lipoate_c,M_ppi_c
M_lipoamp_c,M_amp_c
M_lipoamp_c,M_lipopb_c
M_h2o_c,M_h_c
M_h2o_c,M_nadh_c
M_h2o_c,M_pac_c
M_nad_c,M_h_c
M_nad_c,M_nadh_c
M_nad_c,M_pac_c
M_pacald_c,M_h_c
M_pacald_c,M_nadh_c
M_pacald_c,M_pac_c
M_succoa_c,M_mmcoa__S_c
M_gtp_c,M_mocogdp_c
M_gtp_c,M_ppi_c
M_h_c,M_mocogdp_c
M_h_c,M_ppi_c
M_moco_c,M_mocogdp_c
M_moco_c,M_ppi_c
M_ahdt_c,M_acald_c
M_ahdt_c,M_cph4_c
M_ahdt_c,M_h_c
M_ahdt_c,M_pppi_c
M_h2o_c,M_acald_c
M_h2o_c,M_cph4_c
M_h2o_c,M_h_c
M_h2o_c,M_pppi_c
M_h_c,M_amp_c
M_h_c,M_cu2_c
M_h_c,M_h2o_c
M_h_c,M_wco_c
M_mptamp_c,M_amp_c
M_mptamp_c,M_cu2_c
M_mptamp_c,M_h2o_c
M_mptamp_c,M_wco_c
M_tungs_c,M_amp_c
M_tungs_c,M_cu2_c
M_tungs_c,M_h2o_c
M_tungs_c,M_wco_c
M_h_p,M_h_c
M_h_p,M_rfamp_e
M_rfamp_p,M_h_c
M_rfamp_p,M_rfamp_e
M_2sephchc_c,M_2shchc_c
M_2sephchc_c,M_pyr_c
M_3mob_c,M_pyr_c
M_3mob_c,M_val__L_c
M_ala__L_c,M_pyr_c
M_ala__L_c,M_val__L_c
M_acolipa_p,M_acolipa_e
M_acolipa_p,M_adp_c
M_acolipa_p,M_h_c
M_acolipa_p,M_pi_c
M_atp_c,M_acolipa_e
M_atp_c,M_adp_c
M_atp_c,M_h_c
M_atp_c,M_pi_c
M_h2o_c,M_acolipa_e
M_h2o_c,M_adp_c
M_h2o_c,M_h_c
M_h2o_c,M_pi_c
M_cdp_c,M_ctp_c
M_cdp_c,M_pyr_c
M_h_c,M_ctp_c
M_h_c,M_pyr_c
M_pep_c,M_ctp_c
M_pep_c,M_pyr_c
M_adp_c,M_amp_c
M_adp_c,M_h_c
M_adp_c,M_nadph_c
M_adp_c,M_pi_c
M_nadphx__S_c,M_amp_c
M_nadphx__S_c,M_h_c
M_nadphx__S_c,M_nadph_c
M_nadphx__S_c,M_pi_c
M_h2o_c,M_nadhx__R_c
M_nadh_c,M_nadhx__R_c
M_atp_c,M_adp_c
M_atp_c,M_eca4colipa_e
M_atp_c,M_h_c
M_atp_c,M_pi_c
M_eca4colipa_p,M_adp_c
M_eca4colipa_p,M_eca4colipa_e
M_eca4colipa_p,M_h_c
M_eca4colipa_p,M_pi_c
M_h2o_c,M_adp_c
M_h2o_c,M_eca4colipa_e
M_h2o_c,M_h_c
M_h2o_c,M_pi_c
M_atp_c,M_adp_c
M_atp_c,M_colipap_e
M_atp_c,M_h_c
M_atp_c,M_pi_c
M_colipap_p,M_adp_c
M_colipap_p,M_colipap_e
M_colipap_p,M_h_c
M_colipap_p,M_pi_c
M_h2o_c,M_adp_c
M_h2o_c,M_colipap_e
M_h2o_c,M_h_c
M_h2o_c,M_pi_c
M_nadphx__R_c,M_nadphx__S_c
M_ala__L_c,M_ala__L_p
M_ch4_e,M_ch4_p
M_tartr__D_e,M_tartr__D_p
M_coa_c,M_accoa_c
M_coa_c,M_succoa_c
M_oxadpcoa_c,M_accoa_c
M_oxadpcoa_c,M_succoa_c
M_btn_p,M_btn_c
M_btn_p,M_h_c
M_h_p,M_btn_c
M_h_p,M_h_c
M_h2o_c,M_cbm_c
M_h2o_c,M_h_c
M_h2o_c,M_poaac_c
M_uracp_c,M_cbm_c
M_uracp_c,M_h_c
M_uracp_c,M_poaac_c
M_btn_e,M_btn_p
M_atp_c,M_adp_c
M_atp_c,M_fe3dhbzs3_c
M_atp_c,M_h_c
M_atp_c,M_pi_c
M_fe3dhbzs3_p,M_adp_c
M_fe3dhbzs3_p,M_fe3dhbzs3_c
M_fe3dhbzs3_p,M_h_c
M_fe3dhbzs3_p,M_pi_c
M_h2o_c,M_adp_c
M_h2o_c,M_fe3dhbzs3_c
M_h2o_c,M_h_c
M_h2o_c,M_pi_c
M_fe3dhbzs3_c,M_23dhbzs3_c
M_fe3dhbzs3_c,M_fe2_c
M_fe3dhbzs3_c,M_h_c
M_fe3dhbzs3_c,M_nadp_c
M_nadph_c,M_23dhbzs3_c
M_nadph_c,M_fe2_c
M_nadph_c,M_h_c
M_nadph_c,M_nadp_c
M_dxylnt_p,M_dxylnt_c
M_dxylnt_c,M_2ddara_c
M_dxylnt_c,M_h2o_c
M_2ddara_c,M_gcald_c
M_2ddara_c,M_pyr_c
M_2dglc_p,M_2doxg6p_c
M_2dglc_p,M_pyr_c
M_pep_c,M_2doxg6p_c
M_pep_c,M_pyr_c
M_2dhguln_c,M_glcn_c
M_2dhguln_c,M_nad_c
M_h_c,M_glcn_c
M_h_c,M_nad_c
M_nadh_c,M_glcn_c
M_nadh_c,M_nad_c
M_2dhguln_c,M_glcn_c
M_2dhguln_c,M_nadp_c
M_h_c,M_glcn_c
M_h_c,M_nadp_c
M_nadph_c,M_glcn_c
M_nadph_c,M_nadp_c
M_atp_c,M_ap4a_c
M_atp_c,M_ppi_c
M_h_c,M_ap4a_c
M_h_c,M_ppi_c
M_arbt_p,M_arbt6p_c
M_arbt_p,M_pyr_c
M_pep_c,M_arbt6p_c
M_pep_c,M_pyr_c
M_arbt_e,M_arbt_p
M_6pgc_c,M_glcn_c
M_6pgc_c,M_pi_c
M_h2o_c,M_glcn_c
M_h2o_c,M_pi_c
M_alltt_c,M_co2_c
M_alltt_c,M_nh4_c
M_alltt_c,M_urdgci_c
M_h2o_c,M_co2_c
M_h2o_c,M_nh4_c
M_h2o_c,M_urdgci_c
M_h_c,M_co2_c
M_h_c,M_nh4_c
M_h_c,M_urdgci_c
M_h2o_c,M_nh4_c
M_h2o_c,M_urdglyc_c
M_urdgci_c,M_nh4_c
M_urdgci_c,M_urdglyc_c
M_dmso_p,M_dmso_c
M_nadh_c,M_3amac_c
M_nadh_c,M_h2o_c
M_nadh_c,M_nad_c
M_poaac_c,M_3amac_c
M_poaac_c,M_h2o_c
M_poaac_c,M_nad_c
M_pydx_e,M_pydx_p
M_pydx_p,M_pydx_c
M_asp__L_p,M_asp__L_c
M_asp__L_p,M_succ_p
M_succ_c,M_asp__L_c
M_succ_c,M_succ_p
M_h2o_c,M_glcur_c
M_h2o_c,M_meoh_c
M_metglcur_c,M_glcur_c
M_metglcur_c,M_meoh_c
M_b2coa_c,M_btcoa_c
M_b2coa_c,M_fad_c
M_fadh2_c,M_btcoa_c
M_fadh2_c,M_fad_c
M_23doguln_p,M_23doguln_c
M_23doguln_p,M_na1_c
M_na1_p,M_23doguln_c
M_na1_p,M_na1_c
M_cit_e,M_fe3dcit_e
M_fe3_e,M_fe3dcit_e
M_mal__L_p,M_mal__L_c
M_mal__L_p,M_succ_p
M_succ_c,M_mal__L_c
M_succ_c,M_succ_p
M_pydxn_e,M_pydxn_p
M_feenter_c,M_fe3dhbzs3_c
M_h2o_c,M_fe3dhbzs3_c
M_pydxn_p,M_pydxn_c
M_feenter_c,M_enter_c
M_feenter_c,M_fe2_c
M_feenter_c,M_h_c
M_feenter_c,M_nadp_c
M_nadph_c,M_enter_c
M_nadph_c,M_fe2_c
M_nadph_c,M_h_c
M_nadph_c,M_nadp_c
M_h_c,M_ACP_c
M_h_c,M_hdcap_c
M_palmACP_c,M_ACP_c
M_palmACP_c,M_hdcap_c
M_pi_c,M_ACP_c
M_pi_c,M_hdcap_c
M_dxylnt_e,M_dxylnt_p
M_pydam_e,M_pydam_p
M_pydam_p,M_pydam_c
M_psuri_e,M_psuri_p
M_h_c,M_acetol_c
M_h_c,M_nad_c
M_mthgxl_c,M_acetol_c
M_mthgxl_c,M_nad_c
M_nadh_c,M_acetol_c
M_nadh_c,M_nad_c
M_2omph_c,M_2ombzl_c
M_2omph_c,M_h2o_c
M_2omph_c,M_nadp_c
M_h_c,M_2ombzl_c
M_h_c,M_h2o_c
M_h_c,M_nadp_c
M_nadph_c,M_2ombzl_c
M_nadph_c,M_h2o_c
M_nadph_c,M_nadp_c
M_o2_c,M_2ombzl_c
M_o2_c,M_h2o_c
M_o2_c,M_nadp_c
M_chol_c,M_chol_p
M_chol_c,M_h_c
M_h_p,M_chol_p
M_h_p,M_h_c
M_3hppnl_c,M_13ppd_c
M_3hppnl_c,M_nadp_c
M_h_c,M_13ppd_c
M_h_c,M_nadp_c
M_nadph_c,M_13ppd_c
M_nadph_c,M_nadp_c
M_h_p,M_h_c
M_h_p,M_tartr__D_c
M_tartr__D_p,M_h_c
M_tartr__D_p,M_tartr__D_c
M_succ_c,M_succ_p
M_succ_c,M_tartr__D_c
M_tartr__D_p,M_succ_p
M_tartr__D_p,M_tartr__D_c
M_15dap_c,M_5mta_c
M_15dap_c,M_h_c
M_15dap_c,M_na15dap_c
M_ametam_c,M_5mta_c
M_ametam_c,M_h_c
M_ametam_c,M_na15dap_c
M_chtbs_p,M_chtbs6p_c
M_chtbs_p,M_pyr_c
M_pep_c,M_chtbs6p_c
M_pep_c,M_pyr_c
M_glyb_c,M_glyb_p
M_glyb_c,M_h_c
M_h_p,M_glyb_p
M_h_p,M_h_c
M_mththf_c,M_mththf_p
M_h_c,M_ACP_c
M_h_c,M_ocdceap_c
M_octeACP_c,M_ACP_c
M_octeACP_c,M_ocdceap_c
M_pi_c,M_ACP_c
M_pi_c,M_ocdceap_c
M_f_c,M_f_p
M_sq_c,M_sf_c
M_sfp_c,M_dhap_c
M_sfp_c,M_sla_c
M_chtbs_e,M_chtbs_p
M_trp__L_c,M_trp__L_p
M_tyr__L_c,M_tyr__L_p
M_adp_c,M_athtp_c
M_adp_c,M_pi_c
M_h_c,M_athtp_c
M_h_c,M_pi_c
M_thmpp_c,M_athtp_c
M_thmpp_c,M_pi_c
M_h_c,M_ghb_c
M_h_c,M_nad_c
M_nadh_c,M_ghb_c
M_nadh_c,M_nad_c
M_sucsal_c,M_ghb_c
M_sucsal_c,M_nad_c
M_dhps_c,M_dhps_p
M_sq_p,M_sq_c
M_dhps_e,M_dhps_p
M_aact_c,M_appl_c
M_aact_c,M_nad_c
M_h_c,M_appl_c
M_h_c,M_nad_c
M_nadh_c,M_appl_c
M_nadh_c,M_nad_c
M_h_p,M_h_c
M_h_p,M_spmd_p
M_spmd_c,M_h_c
M_spmd_c,M_spmd_p
M_fmn_p,M_fmn_e
M_h2o_c,M_h_c
M_h2o_c,M_pi_c
M_h2o_c,M_ttdcea_c
M_ttdceap_c,M_h_c
M_ttdceap_c,M_pi_c
M_ttdceap_c,M_ttdcea_c
M_atp_c,M_adp_c
M_atp_c,M_dhptdp_c
M_atp_c,M_h_c
M_dhptd_c,M_adp_c
M_dhptd_c,M_dhptdp_c
M_dhptd_c,M_h_c
M_phe__L_c,M_phe__L_p
M_glyc2p_c,M_glyc_c
M_glyc2p_c,M_pi_c
M_h2o_c,M_glyc_c
M_h2o_c,M_pi_c
M_h_p,M_h_c
M_h_p,M_mal__L_p
M_mal__L_c,M_h_c
M_mal__L_c,M_mal__L_p
M_cit_c,M_cit_p
M_cit_c,M_h_c
M_h_p,M_cit_p
M_h_p,M_h_c
M_h2o_c,M_h_c
M_h2o_c,M_hdcea_c
M_h2o_c,M_pi_c
M_hdceap_c,M_h_c
M_hdceap_c,M_hdcea_c
M_hdceap_c,M_pi_c
M_dhnpt_c,M_6hmhpt_c
M_dhnpt_c,M_gcald_c
M_quin_p,M_quin_c
M_atp_c,M_adp_c
M_atp_c,M_glyc2p_c
M_atp_c,M_h_c
M_atp_c,M_pi_c
M_glyc2p_p,M_adp_c
M_glyc2p_p,M_glyc2p_c
M_glyc2p_p,M_h_c
M_glyc2p_p,M_pi_c
M_h2o_c,M_adp_c
M_h2o_c,M_glyc2p_c
M_h2o_c,M_h_c
M_h2o_c,M_pi_c
M_crn__D_e,M_crn__D_p
M_S2hglut_c,M_akg_c
M_S2hglut_c,M_h2o2_c
M_o2_c,M_akg_c
M_o2_c,M_h2o2_c
M_cellb_e,M_cellb_p
M_accoa_c,M_ac_c
M_accoa_c,M_oxalcoa_c
M_oxa_c,M_ac_c
M_oxa_c,M_oxalcoa_c
M_dtgcl_c,M_gthox_c
M_dtgcl_c,M_mercpeth_c
M_gthrd_c,M_gthox_c
M_gthrd_c,M_mercpeth_c
M_cholate_c,M_dhcholn_c
M_cholate_c,M_h_c
M_cholate_c,M_nadh_c
M_nad_c,M_dhcholn_c
M_nad_c,M_h_c
M_nad_c,M_nadh_c
M_cholate_c,M_cholate_p
M_cholate_c,M_h_c
M_h_p,M_cholate_p
M_h_p,M_h_c
M_adp_c,M_amp_c
M_adp_c,M_h_c
M_adp_c,M_nadh_c
M_adp_c,M_pi_c
M_nadhx__S_c,M_amp_c
M_nadhx__S_c,M_h_c
M_nadhx__S_c,M_nadh_c
M_nadhx__S_c,M_pi_c
M_h2o_c,M_nadphx__R_c
M_nadph_c,M_nadphx__R_c
M_h2o_c,M_nadphx__S_c
M_nadph_c,M_nadphx__S_c
M_4abzglu_c,M_4abz_c
M_4abzglu_c,M_glu__L_c
M_h2o_c,M_4abz_c
M_h2o_c,M_glu__L_c
M_4abzglu_p,M_4abzglu_c
M_4abzglu_p,M_h_c
M_h_p,M_4abzglu_c
M_h_p,M_h_c
M_h2o_c,M_nadhx__S_c
M_nadh_c,M_nadhx__S_c
M_h2o_c,M_h_c
M_h2o_c,M_ocdca_c
M_h2o_c,M_pi_c
M_ocdcap_c,M_h_c
M_ocdcap_c,M_ocdca_c
M_ocdcap_c,M_pi_c
M_nadhx__S_c,M_nadhx__R_c
M_atp_c,M_adp_c
M_atp_c,M_h_c
M_atp_c,M_pi_c
M_atp_c,M_sel_c
M_h2o_c,M_adp_c
M_h2o_c,M_h_c
M_h2o_c,M_pi_c
M_h2o_c,M_sel_c
M_sel_p,M_adp_c
M_sel_p,M_h_c
M_sel_p,M_pi_c
M_sel_p,M_sel_c
M_5phdt_c,M_5phua_c
M_h2o_c,M_5phua_c
M_amet_c,M_ahcys_c
M_amet_c,M_mteo2_c
M_teo2_c,M_ahcys_c
M_teo2_c,M_mteo2_c
M_h2o_c,M_coa_c
M_h2o_c,M_h_c
M_h2o_c,M_pac_c
M_phaccoa_c,M_coa_c
M_phaccoa_c,M_h_c
M_phaccoa_c,M_pac_c
M_cysi__L_c,M_cysi__L_p
M_h_c,M_pyr_c
M_h_c,M_utp_c
M_pep_c,M_pyr_c
M_pep_c,M_utp_c
M_udp_c,M_pyr_c
M_udp_c,M_utp_c
M_gdp_c,M_gtp_c
M_gdp_c,M_pyr_c
M_h_c,M_gtp_c
M_h_c,M_pyr_c
M_pep_c,M_gtp_c
M_pep_c,M_pyr_c
M_h2o_c,M_h_c
M_h2o_c,M_ocdcea_c
M_h2o_c,M_pi_c
M_ocdceap_c,M_h_c
M_ocdceap_c,M_ocdcea_c
M_ocdceap_c,M_pi_c
M_dhptdn_c,M_nadp_c
M_dhptdn_c,M_thptdn_c
M_h_c,M_nadp_c
M_h_c,M_thptdn_c
M_nadph_c,M_nadp_c
M_nadph_c,M_thptdn_c
M_dhptdn_c,M_nad_c
M_dhptdn_c,M_thptdn_c
M_h_c,M_nad_c
M_h_c,M_thptdn_c
M_nadh_c,M_nad_c
M_nadh_c,M_thptdn_c
M_gthrd_c,M_gthox_c
M_gthrd_c,M_h2o_c
