,BiGG,BiGG_target
6695,M_atp_c,M_h_c
6696,M_atp_c,M_phphhlipa_c
6697,M_hphhlipa_c,M_adp_c
6698,M_hphhlipa_c,M_h_c
6699,M_hphhlipa_c,M_phphhlipa_c
6700,M_h2o_c,M_h_c
6701,M_h2o_c,M_nadph_c
6702,M_h2o_c,M_ppa_c
6703,M_nadp_c,M_h_c
6704,M_nadp_c,M_nadph_c
6705,M_nadp_c,M_ppa_c
6706,M_ppal_c,M_h_c
6707,M_ppal_c,M_nadph_c
6708,M_ppal_c,M_ppa_c
6709,M_h_p,M_h_c
6710,M_h_p,M_k_p
6711,M_k_c,M_h_c
6712,M_k_c,M_k_p
6713,M_h2o_c,M_pi_c
6714,M_h2o_c,M_rib__D_c
6715,M_r5p_c,M_pi_c
6716,M_r5p_c,M_rib__D_c
6717,M_3sala_c,M_ala__L_c
6718,M_3sala_c,M_so2_c
6719,M_h_c,M_ala__L_c
6720,M_h_c,M_so2_c
6721,M_amet_c,M_co2_c
6722,M_amet_c,M_dad_5_c
6723,M_amet_c,M_met__L_c
6724,M_amet_c,M_pppg9_c
6725,M_cpppg3_c,M_co2_c
6726,M_cpppg3_c,M_dad_5_c
6727,M_cpppg3_c,M_met__L_c
6728,M_cpppg3_c,M_pppg9_c
6729,M_anhgm3p_c,M_acgam_c
6730,M_anhgm3p_c,M_anhm3p_c
6731,M_h2o_c,M_acgam_c
6732,M_h2o_c,M_anhm3p_c
6733,M_h_p,M_h_c
6734,M_h_p,M_hom__L_p
6735,M_hom__L_c,M_h_c
6736,M_hom__L_c,M_hom__L_p
6737,M_anhgm3p_p,M_LalaDgluMdap_p
6738,M_anhgm3p_p,M_anhgm_p
6739,M_h2o_p,M_LalaDgluMdap_p
6740,M_h2o_p,M_anhgm_p
6741,M_o2_c,M_h2o_c
6742,M_o2_c,M_ppp9_c
6743,M_pppg9_c,M_h2o_c
6744,M_pppg9_c,M_ppp9_c
6745,M_hom__L_e,M_hom__L_p
6746,M_so2_e,M_so2_p
6747,M_so2_p,M_so2_c
6748,M_lac__D_c,M_pyr_c
6749,M_lac__D_c,M_q8h2_c
6750,M_q8_c,M_pyr_c
6751,M_q8_c,M_q8h2_c
6752,M_fe2_c,M_h_c
6753,M_fe2_c,M_sheme_c
6754,M_scl_c,M_h_c
6755,M_scl_c,M_sheme_c
6756,M_atp_c,M_adp_c
6757,M_atp_c,M_pi_c
6758,M_atp_c,M_succoa_c
6759,M_coa_c,M_adp_c
6760,M_coa_c,M_pi_c
6761,M_coa_c,M_succoa_c
6762,M_succ_c,M_adp_c
6763,M_succ_c,M_pi_c
6764,M_succ_c,M_succoa_c
6765,M_atp_c,M_amp_c
6766,M_atp_c,M_ppi_c
6767,M_atp_c,M_sbzcoa_c
6768,M_coa_c,M_amp_c
6769,M_coa_c,M_ppi_c
6770,M_coa_c,M_sbzcoa_c
6771,M_sucbz_c,M_amp_c
6772,M_sucbz_c,M_ppi_c
6773,M_sucbz_c,M_sbzcoa_c
6774,M_cys__D_c,M_h2s_c
6775,M_cys__D_c,M_nh4_c
6776,M_cys__D_c,M_pyr_c
6777,M_h2o_c,M_h2s_c
6778,M_h2o_c,M_nh4_c
6779,M_h2o_c,M_pyr_c
6780,M_cys__L_c,M_cys__L_p
6781,M_atp_c,M_adp_c
6782,M_atp_c,M_h_c
6783,M_atp_c,M_pi_c
6784,M_h2o_c,M_adp_c
6785,M_h2o_c,M_h_c
6786,M_h2o_c,M_pi_c
6787,M_damp_e,M_damp_p
6788,M_dcmp_e,M_dcmp_p
6789,M_dgmp_e,M_dgmp_p
6790,M_dtmp_e,M_dtmp_p
6791,M_acser_c,M_acser_p
6792,M_acser_e,M_acser_p
6793,M_h_c,M_lald__L_c
6794,M_h_c,M_nadp_c
6795,M_mthgxl_c,M_lald__L_c
6796,M_mthgxl_c,M_nadp_c
6797,M_nadph_c,M_lald__L_c
6798,M_nadph_c,M_nadp_c
6799,M_h2o_c,M_h_c
6800,M_h2o_c,M_idp_c
6801,M_h2o_c,M_pi_c
6802,M_itp_c,M_h_c
6803,M_itp_c,M_idp_c
6804,M_itp_c,M_pi_c
6805,M_atp_c,M_adp_c
6806,M_atp_c,M_air_c
6807,M_atp_c,M_h_c
6808,M_atp_c,M_pi_c
6809,M_fpram_c,M_adp_c
6810,M_fpram_c,M_air_c
6811,M_fpram_c,M_h_c
6812,M_fpram_c,M_pi_c
6813,M_gdpddman_c,M_gdpofuc_c
6814,M_g3pg_c,M_glyc3p_c
6815,M_g3pg_c,M_glyc_c
6816,M_g3pg_c,M_h_c
6817,M_h2o_c,M_glyc3p_c
6818,M_h2o_c,M_glyc_c
6819,M_h2o_c,M_h_c
6820,M_2agpg120_c,M_apg120_c
6821,M_2agpg120_c,M_g3pg_c
6822,M_pg120_c,M_apg120_c
6823,M_pg120_c,M_g3pg_c
6824,M_h2o_p,M_2agpe140_p
6825,M_h2o_p,M_h_p
6826,M_h2o_p,M_ttdca_p
6827,M_pe140_p,M_2agpe140_p
6828,M_pe140_p,M_h_p
6829,M_pe140_p,M_ttdca_p
6830,M_2agpe140_c,M_g3pe_c
6831,M_2agpe140_c,M_h_c
6832,M_2agpe140_c,M_ttdca_c
6833,M_h2o_c,M_g3pe_c
6834,M_h2o_c,M_h_c
6835,M_h2o_c,M_ttdca_c
6836,M_h2o_p,M_2agpe160_p
6837,M_h2o_p,M_h_p
6838,M_h2o_p,M_hdca_p
6839,M_pe160_p,M_2agpe160_p
6840,M_pe160_p,M_h_p
6841,M_pe160_p,M_hdca_p
6842,M_atp_c,M_adp_c
6843,M_atp_c,M_gal1p_c
6844,M_atp_c,M_h_c
6845,M_gal_c,M_adp_c
6846,M_gal_c,M_gal1p_c
6847,M_gal_c,M_h_c
6848,M_h2o_p,M_2agpe161_p
6849,M_h2o_p,M_h_p
6850,M_h2o_p,M_hdcea_p
6851,M_pe161_p,M_2agpe161_p
6852,M_pe161_p,M_h_p
6853,M_pe161_p,M_hdcea_p
6854,M_ACP_c,M_amp_c
6855,M_ACP_c,M_dcaACP_c
6856,M_ACP_c,M_ppi_c
6857,M_atp_c,M_amp_c
6858,M_atp_c,M_dcaACP_c
6859,M_atp_c,M_ppi_c
6860,M_dca_c,M_amp_c
6861,M_dca_c,M_dcaACP_c
6862,M_dca_c,M_ppi_c
6863,M_ACP_c,M_amp_c
6864,M_ACP_c,M_ocACP_c
6865,M_ACP_c,M_ppi_c
6866,M_atp_c,M_amp_c
6867,M_atp_c,M_ocACP_c
6868,M_atp_c,M_ppi_c
6869,M_octa_c,M_amp_c
6870,M_octa_c,M_ocACP_c
6871,M_octa_c,M_ppi_c
6872,M_2agpe180_c,M_g3pe_c
6873,M_2agpe180_c,M_h_c
6874,M_2agpe180_c,M_ocdca_c
6875,M_h2o_c,M_g3pe_c
6876,M_h2o_c,M_h_c
6877,M_h2o_c,M_ocdca_c
6878,M_2agpg161_c,M_g3pg_c
6879,M_2agpg161_c,M_h_c
6880,M_2agpg161_c,M_hdcea_c
6881,M_h2o_c,M_g3pg_c
6882,M_h2o_c,M_h_c
6883,M_h2o_c,M_hdcea_c
6884,M_2agpg181_c,M_g3pg_c
6885,M_2agpg181_c,M_h_c
6886,M_2agpg181_c,M_ocdcea_c
6887,M_h2o_c,M_g3pg_c
6888,M_h2o_c,M_h_c
6889,M_h2o_c,M_ocdcea_c
6890,M_2agpe120_p,M_2agpe120_c
6891,M_accoa_c,M_ac_c
6892,M_accoa_c,M_hxcoa_c
6893,M_hxa_c,M_ac_c
6894,M_hxa_c,M_hxcoa_c
6895,M_ACP_c,M_amp_c
6896,M_ACP_c,M_ocdcaACP_c
6897,M_ACP_c,M_ppi_c
6898,M_atp_c,M_amp_c
6899,M_atp_c,M_ocdcaACP_c
6900,M_atp_c,M_ppi_c
6901,M_ocdca_c,M_amp_c
6902,M_ocdca_c,M_ocdcaACP_c
6903,M_ocdca_c,M_ppi_c
6904,M_2agpe160_c,M_amp_c
6905,M_2agpe160_c,M_pe160_c
6906,M_2agpe160_c,M_ppi_c
6907,M_atp_c,M_amp_c
6908,M_atp_c,M_pe160_c
6909,M_atp_c,M_ppi_c
6910,M_hdca_c,M_amp_c
6911,M_hdca_c,M_pe160_c
6912,M_hdca_c,M_ppi_c
6913,M_ACP_c,M_amp_c
6914,M_ACP_c,M_ddcaACP_c
6915,M_ACP_c,M_ppi_c
6916,M_atp_c,M_amp_c
6917,M_atp_c,M_ddcaACP_c
6918,M_atp_c,M_ppi_c
6919,M_ddca_c,M_amp_c
6920,M_ddca_c,M_ddcaACP_c
6921,M_ddca_c,M_ppi_c
6922,M_ala_B_c,M_amp_c
6923,M_ala_B_c,M_h_c
6924,M_ala_B_c,M_pnto__R_c
6925,M_ala_B_c,M_ppi_c
6926,M_atp_c,M_amp_c
6927,M_atp_c,M_h_c
6928,M_atp_c,M_pnto__R_c
6929,M_atp_c,M_ppi_c
6930,M_pant__R_c,M_amp_c
6931,M_pant__R_c,M_h_c
6932,M_pant__R_c,M_pnto__R_c
6933,M_pant__R_c,M_ppi_c
6934,M_atp_c,M_adp_c
6935,M_atp_c,M_g3pg_c
6936,M_atp_c,M_h_c
6937,M_atp_c,M_pi_c
6938,M_g3pg_p,M_adp_c
6939,M_g3pg_p,M_g3pg_c
6940,M_g3pg_p,M_h_c
6941,M_g3pg_p,M_pi_c
6942,M_h2o_c,M_adp_c
6943,M_h2o_c,M_g3pg_c
6944,M_h2o_c,M_h_c
6945,M_h2o_c,M_pi_c
6946,M_atp_c,M_adp_c
6947,M_atp_c,M_g3pi_c
6948,M_atp_c,M_h_c
6949,M_atp_c,M_pi_c
6950,M_g3pi_p,M_adp_c
6951,M_g3pi_p,M_g3pi_c
6952,M_g3pi_p,M_h_c
6953,M_g3pi_p,M_pi_c
6954,M_h2o_c,M_adp_c
6955,M_h2o_c,M_g3pi_c
6956,M_h2o_c,M_h_c
6957,M_h2o_c,M_pi_c
6958,M_56dura_c,M_h_c
6959,M_56dura_c,M_nadh_c
6960,M_56dura_c,M_ura_c
6961,M_nad_c,M_h_c
6962,M_nad_c,M_nadh_c
6963,M_nad_c,M_ura_c
6964,M_3hhdcoa_c,M_h2o_c
6965,M_3hhdcoa_c,M_hdd2coa_c
6966,M_g1p_p,M_glc__D_p
6967,M_g1p_p,M_pi_p
6968,M_h2o_p,M_glc__D_p
6969,M_h2o_p,M_pi_p
6970,M_galctn__D_c,M_2dh3dgal_c
6971,M_galctn__D_c,M_h2o_c
6972,M_gcald_c,M_glyclt_c
6973,M_gcald_c,M_h_c
6974,M_gcald_c,M_nadh_c
6975,M_h2o_c,M_glyclt_c
6976,M_h2o_c,M_h_c
6977,M_h2o_c,M_nadh_c
6978,M_nad_c,M_glyclt_c
6979,M_nad_c,M_h_c
6980,M_nad_c,M_nadh_c
6981,M_h2o_c,M_histd_c
6982,M_h2o_c,M_pi_c
6983,M_hisp_c,M_histd_c
6984,M_hisp_c,M_pi_c
6985,M_atp_c,M_adp_c
6986,M_atp_c,M_g3ps_c
6987,M_atp_c,M_h_c
6988,M_atp_c,M_pi_c
6989,M_g3ps_p,M_adp_c
6990,M_g3ps_p,M_g3ps_c
6991,M_g3ps_p,M_h_c
6992,M_g3ps_p,M_pi_c
6993,M_h2o_c,M_adp_c
6994,M_h2o_c,M_g3ps_c
6995,M_h2o_c,M_h_c
6996,M_h2o_c,M_pi_c
6997,M_o2_c,M_h_c
6998,M_o2_c,M_o2s_c
6999,M_o2_c,M_q8_c
7000,M_q8h2_c,M_h_c
7001,M_q8h2_c,M_o2s_c
7002,M_q8h2_c,M_q8_c
7003,M_mql8_c,M_h_c
7004,M_mql8_c,M_mqn8_c
7005,M_mql8_c,M_o2s_c
7006,M_o2_c,M_h_c
7007,M_o2_c,M_mqn8_c
7008,M_o2_c,M_o2s_c
7009,M_2agpe141_c,M_g3pe_c
7010,M_2agpe141_c,M_h_c
7011,M_2agpe141_c,M_ttdcea_c
7012,M_h2o_c,M_g3pe_c
7013,M_h2o_c,M_h_c
7014,M_h2o_c,M_ttdcea_c
7015,M_2agpe161_c,M_g3pe_c
7016,M_2agpe161_c,M_h_c
7017,M_2agpe161_c,M_hdcea_c
7018,M_h2o_c,M_g3pe_c
7019,M_h2o_c,M_h_c
7020,M_h2o_c,M_hdcea_c
7021,M_lac__D_c,M_h_c
7022,M_lac__D_c,M_nadh_c
7023,M_lac__D_c,M_pyr_c
7024,M_nad_c,M_h_c
7025,M_nad_c,M_nadh_c
7026,M_nad_c,M_pyr_c
7027,M_malt_c,M_glc__D_c
7028,M_malt_c,M_malthp_c
7029,M_malthx_c,M_glc__D_c
7030,M_malthx_c,M_malthp_c
7031,M_h2o_c,M_ins_c
7032,M_h2o_c,M_pi_c
7033,M_imp_c,M_ins_c
7034,M_imp_c,M_pi_c
7035,M_2agpe181_c,M_g3pe_c
7036,M_2agpe181_c,M_h_c
7037,M_2agpe181_c,M_ocdcea_c
7038,M_h2o_c,M_g3pe_c
7039,M_h2o_c,M_h_c
7040,M_h2o_c,M_ocdcea_c
7041,M_r5p_c,M_h2o_c
7042,M_r5p_c,M_psd5p_c
7043,M_ura_c,M_h2o_c
7044,M_ura_c,M_psd5p_c
7045,M_2agpg180_c,M_g3pg_c
7046,M_2agpg180_c,M_h_c
7047,M_2agpg180_c,M_ocdca_c
7048,M_h2o_c,M_g3pg_c
7049,M_h2o_c,M_h_c
7050,M_h2o_c,M_ocdca_c
7051,M_2agpg141_c,M_g3pg_c
7052,M_2agpg141_c,M_h_c
7053,M_2agpg141_c,M_ttdcea_c
7054,M_h2o_c,M_g3pg_c
7055,M_h2o_c,M_h_c
7056,M_h2o_c,M_ttdcea_c
7057,M_2ddecg3p_p,M_2ddecg3p_c
7058,M_2agpg180_p,M_2agpg180_c
7059,M_ipdp_c,M_dmpp_c
7060,M_h_c,M_co2_c
7061,M_h_c,M_ptrc_c
7062,M_orn_c,M_co2_c
7063,M_orn_c,M_ptrc_c
7064,M_amet_c,M_ahcys_c
7065,M_amet_c,M_dscl_c
7066,M_amet_c,M_h_c
7067,M_uppg3_c,M_ahcys_c
7068,M_uppg3_c,M_dscl_c
7069,M_uppg3_c,M_h_c
7070,M_accoa_c,M_actACP_c
7071,M_accoa_c,M_co2_c
7072,M_accoa_c,M_coa_c
7073,M_h_c,M_actACP_c
7074,M_h_c,M_co2_c
7075,M_h_c,M_coa_c
7076,M_malACP_c,M_actACP_c
7077,M_malACP_c,M_co2_c
7078,M_malACP_c,M_coa_c
7079,M_alaala_e,M_alaala_p
7080,M_atp_c,M_amp_c
7081,M_atp_c,M_h_c
7082,M_atp_c,M_odecoa_c
7083,M_atp_c,M_ppi_c
7084,M_coa_c,M_amp_c
7085,M_coa_c,M_h_c
7086,M_coa_c,M_odecoa_c
7087,M_coa_c,M_ppi_c
7088,M_h_p,M_amp_c
7089,M_h_p,M_h_c
7090,M_h_p,M_odecoa_c
7091,M_h_p,M_ppi_c
7092,M_ocdcea_p,M_amp_c
7093,M_ocdcea_p,M_h_c
7094,M_ocdcea_p,M_odecoa_c
7095,M_ocdcea_p,M_ppi_c
7096,M_tdec2eACP_c,M_cdec3eACP_c
7097,M_2agpg180_c,M_amp_c
7098,M_2agpg180_c,M_pg180_c
7099,M_2agpg180_c,M_ppi_c
7100,M_atp_c,M_amp_c
7101,M_atp_c,M_pg180_c
7102,M_atp_c,M_ppi_c
7103,M_ocdca_c,M_amp_c
7104,M_ocdca_c,M_pg180_c
7105,M_ocdca_c,M_ppi_c
7106,M_2agpg181_c,M_amp_c
7107,M_2agpg181_c,M_pg181_c
7108,M_2agpg181_c,M_ppi_c
7109,M_atp_c,M_amp_c
7110,M_atp_c,M_pg181_c
7111,M_atp_c,M_ppi_c
7112,M_ocdcea_c,M_amp_c
7113,M_ocdcea_c,M_pg181_c
7114,M_ocdcea_c,M_ppi_c
7115,M_h_c,M_3ocpalm9eACP_c
7116,M_h_c,M_ACP_c
7117,M_h_c,M_co2_c
7118,M_malACP_c,M_3ocpalm9eACP_c
7119,M_malACP_c,M_ACP_c
7120,M_malACP_c,M_co2_c
7121,M_tdeACP_c,M_3ocpalm9eACP_c
7122,M_tdeACP_c,M_ACP_c
7123,M_tdeACP_c,M_co2_c
7124,M_2dda7p_c,M_3dhq_c
7125,M_2dda7p_c,M_pi_c
7126,M_h_c,M_nadp_c
7127,M_h_c,M_tdeACP_c
7128,M_nadph_c,M_nadp_c
7129,M_nadph_c,M_tdeACP_c
7130,M_t3c7mrseACP_c,M_nadp_c
7131,M_t3c7mrseACP_c,M_tdeACP_c
7132,M_h_c,M_hdeACP_c
7133,M_h_c,M_nad_c
7134,M_nadh_c,M_hdeACP_c
7135,M_nadh_c,M_nad_c
7136,M_t3c9palmeACP_c,M_hdeACP_c
7137,M_t3c9palmeACP_c,M_nad_c
7138,M_2agpg141_p,M_2agpg141_c
7139,M_2agpg161_p,M_2agpg161_c
7140,M_2agpg181_p,M_2agpg181_c
7141,M_2agpe140_c,M_amp_c
7142,M_2agpe140_c,M_pe140_c
7143,M_2agpe140_c,M_ppi_c
7144,M_atp_c,M_amp_c
7145,M_atp_c,M_pe140_c
7146,M_atp_c,M_ppi_c
7147,M_ttdca_c,M_amp_c
7148,M_ttdca_c,M_pe140_c
7149,M_ttdca_c,M_ppi_c
7150,M_2agpe120_c,M_amp_c
7151,M_2agpe120_c,M_pe120_c
7152,M_2agpe120_c,M_ppi_c
7153,M_atp_c,M_amp_c
7154,M_atp_c,M_pe120_c
7155,M_atp_c,M_ppi_c
7156,M_ddca_c,M_amp_c
7157,M_ddca_c,M_pe120_c
7158,M_ddca_c,M_ppi_c
7159,M_ctp_c,M_cdpdhdecg_c
7160,M_ctp_c,M_ppi_c
7161,M_h_c,M_cdpdhdecg_c
7162,M_h_c,M_ppi_c
7163,M_pa160_c,M_cdpdhdecg_c
7164,M_pa160_c,M_ppi_c
7165,M_ctp_c,M_cdpdhdec9eg_c
7166,M_ctp_c,M_ppi_c
7167,M_h_c,M_cdpdhdec9eg_c
7168,M_h_c,M_ppi_c
7169,M_pa161_c,M_cdpdhdec9eg_c
7170,M_pa161_c,M_ppi_c
7171,M_ctp_c,M_cdpdodec11eg_c
7172,M_ctp_c,M_ppi_c
7173,M_h_c,M_cdpdodec11eg_c
7174,M_h_c,M_ppi_c
7175,M_pa181_c,M_cdpdodec11eg_c
7176,M_pa181_c,M_ppi_c
7177,M_cdpdhdec9eg_c,M_cmp_c
7178,M_cdpdhdec9eg_c,M_h_c
7179,M_cdpdhdec9eg_c,M_pa161_c
7180,M_h2o_c,M_cmp_c
7181,M_h2o_c,M_h_c
7182,M_h2o_c,M_pa161_c
7183,M_2agpe161_c,M_amp_c
7184,M_2agpe161_c,M_pe161_c
7185,M_2agpe161_c,M_ppi_c
7186,M_atp_c,M_amp_c
7187,M_atp_c,M_pe161_c
7188,M_atp_c,M_ppi_c
7189,M_hdcea_c,M_amp_c
7190,M_hdcea_c,M_pe161_c
7191,M_hdcea_c,M_ppi_c
7192,M_2agpe141_c,M_amp_c
7193,M_2agpe141_c,M_pe141_c
7194,M_2agpe141_c,M_ppi_c
7195,M_atp_c,M_amp_c
7196,M_atp_c,M_pe141_c
7197,M_atp_c,M_ppi_c
7198,M_ttdcea_c,M_amp_c
7199,M_ttdcea_c,M_pe141_c
7200,M_ttdcea_c,M_ppi_c
7201,M_2agpg160_c,M_amp_c
7202,M_2agpg160_c,M_pg160_c
7203,M_2agpg160_c,M_ppi_c
7204,M_atp_c,M_amp_c
7205,M_atp_c,M_pg160_c
7206,M_atp_c,M_ppi_c
7207,M_hdca_c,M_amp_c
7208,M_hdca_c,M_pg160_c
7209,M_hdca_c,M_ppi_c
7210,M_cdpdodecg_c,M_cmp_c
7211,M_cdpdodecg_c,M_h_c
7212,M_cdpdodecg_c,M_pgp180_c
7213,M_glyc3p_c,M_cmp_c
7214,M_glyc3p_c,M_h_c
7215,M_glyc3p_c,M_pgp180_c
7216,M_3pg_c,M_3php_c
7217,M_3pg_c,M_h_c
7218,M_3pg_c,M_nadh_c
7219,M_nad_c,M_3php_c
7220,M_nad_c,M_h_c
7221,M_nad_c,M_nadh_c
7222,M_cdpdtdecg_c,M_cmp_c
7223,M_cdpdtdecg_c,M_h_c
7224,M_cdpdtdecg_c,M_ps140_c
7225,M_ser__L_c,M_cmp_c
7226,M_ser__L_c,M_h_c
7227,M_ser__L_c,M_ps140_c
7228,M_2agpg141_c,M_amp_c
7229,M_2agpg141_c,M_pg141_c
7230,M_2agpg141_c,M_ppi_c
7231,M_atp_c,M_amp_c
7232,M_atp_c,M_pg141_c
7233,M_atp_c,M_ppi_c
7234,M_ttdcea_c,M_amp_c
7235,M_ttdcea_c,M_pg141_c
7236,M_ttdcea_c,M_ppi_c
7237,M_h2o_c,M_coa_c
7238,M_h2o_c,M_h_c
7239,M_h2o_c,M_ocdca_c
7240,M_stcoa_c,M_coa_c
7241,M_stcoa_c,M_h_c
7242,M_stcoa_c,M_ocdca_c
7243,M_2agpg140_c,M_apg140_c
7244,M_2agpg140_c,M_g3pg_c
7245,M_pg140_c,M_apg140_c
7246,M_pg140_c,M_g3pg_c
7247,M_2agpg141_c,M_apg141_c
7248,M_2agpg141_c,M_g3pg_c
7249,M_pg141_c,M_apg141_c
7250,M_pg141_c,M_g3pg_c
7251,M_2agpg160_c,M_apg160_c
7252,M_2agpg160_c,M_g3pg_c
7253,M_pg160_c,M_apg160_c
7254,M_pg160_c,M_g3pg_c
7255,M_2agpg180_c,M_apg180_c
7256,M_2agpg180_c,M_g3pg_c
7257,M_pg180_c,M_apg180_c
7258,M_pg180_c,M_g3pg_c
7259,M_2agpg161_c,M_apg161_c
7260,M_2agpg161_c,M_g3pg_c
7261,M_pg161_c,M_apg161_c
7262,M_pg161_c,M_g3pg_c
7263,M_2agpg181_c,M_apg181_c
7264,M_2agpg181_c,M_g3pg_c
7265,M_pg181_c,M_apg181_c
7266,M_pg181_c,M_g3pg_c
7267,M_dcacoa_c,M_coa_c
7268,M_dcacoa_c,M_dca_c
7269,M_dcacoa_c,M_h_c
7270,M_h2o_c,M_coa_c
7271,M_h2o_c,M_dca_c
7272,M_h2o_c,M_h_c
7273,M_h2o_c,M_coa_c
7274,M_h2o_c,M_h_c
7275,M_h2o_c,M_octa_c
7276,M_occoa_c,M_coa_c
7277,M_occoa_c,M_h_c
7278,M_occoa_c,M_octa_c
7279,M_h2o_c,M_coa_c
7280,M_h2o_c,M_h_c
7281,M_h2o_c,M_hxa_c
7282,M_hxcoa_c,M_coa_c
7283,M_hxcoa_c,M_h_c
7284,M_hxcoa_c,M_hxa_c
7285,M_pg180_p,M_clpn180_p
7286,M_pg180_p,M_glyc_p
7287,M_h2o_p,M_2agpe120_p
7288,M_h2o_p,M_ddca_p
7289,M_h2o_p,M_h_p
7290,M_pe120_p,M_2agpe120_p
7291,M_pe120_p,M_ddca_p
7292,M_pe120_p,M_h_p
7293,M_pg181_p,M_clpn181_p
7294,M_pg181_p,M_glyc_p
7295,M_atp_c,M_adp_c
7296,M_atp_c,M_h_c
7297,M_atp_c,M_pg161_p
7298,M_atp_c,M_pi_c
7299,M_h2o_c,M_adp_c
7300,M_h2o_c,M_h_c
7301,M_h2o_c,M_pg161_p
7302,M_h2o_c,M_pi_c
7303,M_pg161_c,M_adp_c
7304,M_pg161_c,M_h_c
7305,M_pg161_c,M_pg161_p
7306,M_pg161_c,M_pi_c
7307,M_atp_c,M_adp_c
7308,M_atp_c,M_h_c
7309,M_atp_c,M_pgp120_p
7310,M_atp_c,M_pi_c
7311,M_h2o_c,M_adp_c
7312,M_h2o_c,M_h_c
7313,M_h2o_c,M_pgp120_p
7314,M_h2o_c,M_pi_c
7315,M_pgp120_c,M_adp_c
7316,M_pgp120_c,M_h_c
7317,M_pgp120_c,M_pgp120_p
7318,M_pgp120_c,M_pi_c
7319,M_mal__L_e,M_mal__L_p
7320,M_no3_e,M_no3_p
7321,M_cddec5eACP_c,M_3ocmrs7eACP_c
7322,M_cddec5eACP_c,M_ACP_c
7323,M_cddec5eACP_c,M_co2_c
7324,M_h_c,M_3ocmrs7eACP_c
7325,M_h_c,M_ACP_c
7326,M_h_c,M_co2_c
7327,M_malACP_c,M_3ocmrs7eACP_c
7328,M_malACP_c,M_ACP_c
7329,M_malACP_c,M_co2_c
7330,M_3ocddec5eACP_c,M_3hcddec5eACP_c
7331,M_3ocddec5eACP_c,M_nadp_c
7332,M_h_c,M_3hcddec5eACP_c
7333,M_h_c,M_nadp_c
7334,M_nadph_c,M_3hcddec5eACP_c
7335,M_nadph_c,M_nadp_c
7336,M_amet_c,M_ahcys_c
7337,M_amet_c,M_cpg160_c
7338,M_amet_c,M_h_c
7339,M_pg161_c,M_ahcys_c
7340,M_pg161_c,M_cpg160_c
7341,M_pg161_c,M_h_c
7342,M_atp_c,M_adp_c
7343,M_atp_c,M_h_c
7344,M_atp_c,M_pgp161_p
7345,M_atp_c,M_pi_c
7346,M_h2o_c,M_adp_c
7347,M_h2o_c,M_h_c
7348,M_h2o_c,M_pgp161_p
7349,M_h2o_c,M_pi_c
7350,M_pgp161_c,M_adp_c
7351,M_pgp161_c,M_h_c
7352,M_pgp161_c,M_pgp161_p
7353,M_pgp161_c,M_pi_c
7354,M_atp_c,M_adp_c
7355,M_atp_c,M_h_c
7356,M_atp_c,M_pgp181_p
7357,M_atp_c,M_pi_c
7358,M_h2o_c,M_adp_c
7359,M_h2o_c,M_h_c
7360,M_h2o_c,M_pgp181_p
7361,M_h2o_c,M_pi_c
7362,M_pgp181_c,M_adp_c
7363,M_pgp181_c,M_h_c
7364,M_pgp181_c,M_pgp181_p
7365,M_pgp181_c,M_pi_c
7366,M_atp_c,M_adp_c
7367,M_atp_c,M_h_c
7368,M_atp_c,M_pa120_p
7369,M_atp_c,M_pi_c
7370,M_h2o_c,M_adp_c
7371,M_h2o_c,M_h_c
7372,M_h2o_c,M_pa120_p
7373,M_h2o_c,M_pi_c
7374,M_pa120_c,M_adp_c
7375,M_pa120_c,M_h_c
7376,M_pa120_c,M_pa120_p
7377,M_pa120_c,M_pi_c
7378,M_h2o_p,M_2agpg120_p
7379,M_h2o_p,M_ddca_p
7380,M_h2o_p,M_h_p
7381,M_pg120_p,M_2agpg120_p
7382,M_pg120_p,M_ddca_p
7383,M_pg120_p,M_h_p
7384,M_h_p,M_h_c
7385,M_h_p,M_ura_c
7386,M_ura_p,M_h_c
7387,M_ura_p,M_ura_c
7388,M_h2o_c,M_coa_c
7389,M_h2o_c,M_h_c
7390,M_h2o_c,M_ttdcea_c
7391,M_tdecoa_c,M_coa_c
7392,M_tdecoa_c,M_h_c
7393,M_tdecoa_c,M_ttdcea_c
7394,M_pg120_p,M_clpn120_p
7395,M_pg120_p,M_glyc_p
7396,M_alpp_p,M_2agpe160_p
7397,M_alpp_p,M_lpp_p
7398,M_pe160_p,M_2agpe160_p
7399,M_pe160_p,M_lpp_p
7400,M_h2o_c,M_coa_c
7401,M_h2o_c,M_h_c
7402,M_h2o_c,M_hdcea_c
7403,M_hdcoa_c,M_coa_c
7404,M_hdcoa_c,M_h_c
7405,M_hdcoa_c,M_hdcea_c
7406,M_ttdcea_e,M_ttdcea_p
7407,M_hdcea_e,M_hdcea_p
7408,M_alpp_p,M_2agpg160_p
7409,M_alpp_p,M_lpp_p
7410,M_pg160_p,M_2agpg160_p
7411,M_pg160_p,M_lpp_p
7412,M_2agpg120_c,M_amp_c
7413,M_2agpg120_c,M_pg120_c
7414,M_2agpg120_c,M_ppi_c
7415,M_atp_c,M_amp_c
7416,M_atp_c,M_pg120_c
7417,M_atp_c,M_ppi_c
7418,M_ddca_c,M_amp_c
7419,M_ddca_c,M_pg120_c
7420,M_ddca_c,M_ppi_c
