BiGG,MNXM,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
M_oxur_c,MNXM1088,9.886203703703703,-1.797407407407407,9.886203703703703,1.303333333333333,0.26861876709607774,131.067,128.04299999999998,131.00983015591,50,0,0.3390873469104446,-0.8534646481307254,0.8534646481307254,0.3390873469104446,1.5555555555555556,2.0,2.111111111111111,16.40099435171763,10.668807916392018,1.9384602545857401,-1.9927284167650534,1.694756086310915,-2.2797660749006963,6.306131230639804,-0.22140072900682722,4.169214533734282,172.6515613063118,7.439157588755425,4.1581373674276,4.1581373674276,4.036581260209188,1.8026754814637789,1.8026754814637789,1.0457153254419342,1.0457153254419342,0.3904007049179477,0.3904007049179477,0.14400681070070437,0.14400681070070437,-1.5899999999999999,60.47184355343589,7.41,2.6525316104914456,3.0340249609984395,49.59403209837948,15.319582184522117,0.0,0.0,0.0,0.0,11.990985415296027,0.0,15.196225522499013,0.0,0.0,0.0,0.0,0.0,5.897745344357611,20.11411936859394,17.88873075965364,5.409283605791522,0.0,4.992404732635669,0.0,0.0,0.0,0.0,0.0,5.106527394840706,0.0,0.0,0.0,28.101785549335048,4.794537184071822,5.409283605791522,0.0,4.992404732635669,0.0,0.0,0.0,116.8,17.88873075965364,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.992404732635669,15.622338395472934,0.0,0.0,11.961018518518518,31.692962962962966,0.0,-3.3506481481481476,-1.303333333333333,0.0,0.0,0.0,0.0,9,3,6,0,0,0,0,0,0,3,3,6,0,0,0,0,0,-1.6774299999999998,25.426299999999998,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_5fthf_c,MNXM1091982,12.31176548646041,-1.414135274525924,12.31176548646041,0.016419398256311446,0.20031480604935387,471.43000000000006,450.2620000000001,471.15134317182,180,0,0.3257174992933484,-0.8569814708665705,0.8569814708665705,0.3257174992933484,1.3235294117647058,2.0294117647058822,2.6470588235294117,16.37159679956395,10.102792403987207,2.272501646379294,-2.366558340230412,2.322342037333459,-2.48179588574856,5.96554852267862,-0.3054145620507639,1.6164818392176081,1148.9497925506862,24.82769816688718,17.661009538356623,17.661009538356623,16.188779603399606,10.101270474456367,10.101270474456367,7.394793199683642,7.394793199683642,5.10520525023079,5.10520525023079,3.38078858903053,3.38078858903053,-4.620000000000002,26473804.912784074,24.030936463775323,10.331188737541911,5.5905539764341805,191.6949441549462,45.94837343241061,11.85970360698299,0.0,12.028278760725357,5.907179729351506,5.969305287951849,14.998357973935164,9.77851570501903,0.0,0.0,0.0,37.107111519698464,36.18964420259293,11.729227103831523,34.4977309208094,41.44852093857348,5.409283605791522,15.284745645900749,0.0,24.925324904147942,28.62299975068829,35.44710322015267,0.0,5.879988336435371,36.681513787160114,17.192635327202154,5.879988336435371,0.0,64.50356451822752,14.383611552215466,5.409283605791522,23.199631921620835,24.26546827384644,0.0,0.0,0.0,226.48999999999998,42.2302819229125,29.3912035259687,0.0,35.652462027663404,18.642237986712257,0.0,17.0326438677737,12.13273413692322,0.0,25.91832285391341,10.515811000632228,0.0,0.0,53.05405266305024,47.644349221004,0.4485282694760502,-3.926200296451138,4.219398002761981,-0.30537008120942355,0.5319088880349492,0.0,0.3,34,6,14,0,1,1,1,1,2,10,6,14,10,0,0,0,3,-2.455129999999997,112.77180000000006,2,0,0,0,0,2,1,0,2,2,4,3,0,0,0,2,5,0,0,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_acon_C_c,MNXM1092518,10.008842592592593,-1.8718518518518519,10.008842592592593,0.1439814814814815,0.3931560319330977,171.08399999999997,168.05999999999997,170.99460855573003,66,0,0.06788300828958133,-0.5498050625341044,0.5498050625341044,0.06788300828958133,1.0833333333333333,1.5833333333333333,1.8333333333333333,16.376993628225094,10.160308991293935,1.9790032246337415,-2.0859267914251283,1.968475115934001,-2.3180677240346568,5.957275311919551,-0.3097660479130359,4.552105266699234,250.7639251168273,9.723614639131597,5.733946793159352,5.733946793159352,5.43042811032654,2.7592019217677626,2.7592019217677626,1.8248542106422783,1.8248542106422783,0.8890586715192821,0.8890586715192821,0.479886400469814,0.479886400469814,-1.8499999999999999,249.0665264860381,10.15,4.117027384036986,4.0442464024848945,66.74162612434765,29.703193736737582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.64912463690315,12.390126910877859,11.938610575903699,29.703193736737582,17.90791586385555,0.0,0.0,0.0,6.4208216229260096,0.0,11.64912463690315,0.0,0.0,15.319582184522117,0.0,0.0,0.0,17.90791586385555,14.383611552215466,0.0,6.4208216229260096,11.64912463690315,0.0,0.0,0.0,120.38999999999999,29.90184201685082,29.703193736737582,0.0,6.076020106833881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.651805555555555,29.651805555555555,-0.8935185185185184,-5.369861111111111,0.0,-0.8735648148148147,0.0,0.0,0.16666666666666666,12,0,6,0,0,0,0,0,0,6,0,6,4,0,0,0,0,-4.447399999999999,27.720999999999993,3,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_cur_c,MNXM1092739,11.929398258550947,-0.3472421159821948,11.929398258550947,0.0066228737638578394,0.5481228320623274,368.3850000000001,348.2250000000001,368.12598835999984,140,0,0.16291864446768703,-0.5042543435663183,0.5042543435663183,0.16291864446768703,0.8148148148148148,1.2222222222222223,1.5925925925925926,16.477050169603622,10.096400737248572,2.056185601576351,-2.0329049045710996,2.2720259507284974,-2.0144775364420933,6.104423630737155,-0.12139331701247855,1.9588614829982378,822.0399999194264,19.811190308942127,15.008029825938177,15.008029825938177,12.922253953220077,8.084748487013048,8.084748487013048,5.638641501457052,5.638641501457052,3.679371064943775,3.679371064943775,2.2636839018519104,2.2636839018519104,-3.54,881033.8147469718,19.780378892165626,9.238837190939822,5.7434025122363215,156.53237245425527,19.68678069728151,0.0,34.5645372258655,0.0,0.0,0.0,9.589074368143644,0.0,0.0,0.0,24.284774350590983,47.544411470908194,0.0,20.640416705481076,29.275855065425155,23.71853010639764,0.0,0.0,0.0,6.4208216229260096,14.219595082555067,59.67714560783141,0.0,22.99804733313562,9.473725907600098,0.0,22.99804733313562,0.0,35.99913976496635,9.589074368143644,0.0,17.54772460632,48.55024262443742,0.0,12.152040213667762,0.0,93.06000000000002,0.0,19.802129157825057,0.0,29.486335182223694,22.6259266499618,0.0,38.504369433146046,36.417508487514205,0.0,0.0,9.473725907600098,9.9963865408032,0.0,23.858796517101894,19.08487398834834,1.3281099055512144,-0.0832113083386794,9.34009717565953,5.442434020771863,0.0,2.865846493435974,0.14285714285714285,27,2,6,0,0,0,2,0,2,6,2,6,8,0,0,0,2,3.369900000000002,102.01660000000003,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_dcacoa_c,MNXM1092836,12.663423893749991,-5.826865232609281,12.663423893749991,0.0015692473555071196,0.033587230389526865,917.7620000000009,867.3620000000008,917.2218683496405,336,0,0.4807077012465598,-0.8619479510336412,0.8619479510336412,0.4807077012465598,1.0169491525423728,1.6779661016949152,2.3559322033898304,32.166580642172704,9.87260608638406,2.482490450367294,-2.342528353448338,2.608498896758222,-2.4514777287841385,8.13171036787015,-0.34659120619850936,1.4641418844371472,1882.8989708689458,44.02008632231228,32.5475498981222,36.04732805204967,27.555098317175638,18.438899818227608,23.87598209458223,13.972181237988586,19.27351029833625,8.623866173347576,12.619946896347468,5.4810284252014805,8.989995349914102,-2.4400000000000013,1766140116841.8662,50.91335763235689,23.130286480453332,17.09420309860528,343.6594033051335,69.54389133324943,30.155919955625706,22.808218099523348,0.0,0.0,15.645394246264342,18.40913115528681,24.082032132704285,4.310631369623587,0.0,71.05802628601906,24.637133934567238,30.678178510894732,33.467747514670855,81.10817383779761,69.12248465390759,0.0,19.519035210632982,15.399799934668117,109.20237292713405,37.78979782475996,12.654640149529083,0.0,0.0,25.733545472348546,5.817862777835028,0.0,35.22997631878763,112.90167672331127,41.108417847424896,5.41499046939678,84.78650737614085,22.639449614800423,0.0,11.16387793838399,0.0,381.9300000000001,84.53610317826242,58.48943802923853,0.0,41.607352081155895,12.1736752296728,54.666911238415594,33.10993926815928,0.0,0.0,40.69486075913899,19.51802475438587,61.48055456576378,1.0992904928127059,74.42914850076079,46.02005775454572,4.146743754696703,-1.42942277577363,0.0,0.6447020860422283,2.239215879308072,-16.96362359148969,0.7419354838709677,59,6,24,0,1,1,0,2,2,23,5,28,27,0,1,1,3,-0.1733999999999956,203.85509999999945,0,2,2,1,0,4,0,0,0,0,1,1,0,0,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0
M_dhcholn_c,MNXM1092863,13.366134180524062,-1.0122985348075189,13.366134180524062,0.01225303392962096,0.7480133680541109,405.5550000000002,368.2590000000001,405.2646478639099,164,0,0.13637455105086257,-0.550171675867077,0.550171675867077,0.13637455105086257,1.1724137931034482,1.896551724137931,2.586206896551724,16.365316358941698,9.431152460428489,2.6533859187856432,-2.6120372664735343,2.6717405998451653,-2.6098188075280433,5.832344460590893,-0.30564000316730605,1.6154047451338596,676.1821699817359,21.13746372257519,18.10193524658744,18.10193524658744,13.585095207140926,11.673066077903213,11.673066077903213,11.229485767157753,11.229485767157753,10.11130807645797,10.11130807645797,8.39155617169679,8.39155617169679,-0.94,2910447.7676771036,21.298074822674597,7.333223550037995,3.183688654926568,173.81534050151015,20.11411936859394,5.783244946364939,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,20.771211599071872,86.37109368361183,23.723023426436033,12.207932775496605,24.90865655266576,11.75255023431679,0.0,0.0,46.33741721576191,90.76653898090258,0.0,0.0,0.0,0.0,5.106527394840706,0.0,0.0,0.0,34.1735377994948,9.589074368143644,46.33741721576191,78.55860620540598,0.0,0.0,0.0,0.0,97.66,12.073271675700152,24.90865655266576,0.0,58.86220522643622,31.466531438068976,25.683286491704038,0.0,0.0,0.0,20.771211599071872,0.0,0.0,0.0,24.311923510913203,32.54016283432412,-0.2933046994241526,0.40192418242701144,0.0,5.471218424096449,6.568075747663365,0.0,0.9166666666666666,29,2,5,4,0,4,0,0,0,5,2,5,4,4,0,4,4,2.3222000000000005,106.40860000000008,1,2,2,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_f_c,MNXM1092965,0.0,0.0,0.0,0.0,0.2623882829343869,18.998,18.998,18.99895179991,8,0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,18.998,18.998,-1.0,-1.0,-2.996,-2.996,0.0,0.0,0.0,0.0,0.0,0.3779644730092272,0.3779644730092272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,0.0,0.9300000000000014,-16.355714285714303,-61.2128571428572,6.09714072430475,4.704396381733906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.704396381733906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.704396381733906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.704396381733906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.996,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_glu5sa_c,MNXM1093051,9.964212962962963,-1.0584722222222223,9.964212962962963,0.2157407407407408,0.4979552147893113,131.13100000000003,122.05899999999998,131.058243148,52,0,0.3199813237164219,-0.4800862949407156,0.4800862949407156,0.3199813237164219,1.7777777777777777,2.3333333333333335,2.6666666666666665,16.3675666858594,10.171113401726958,2.08466408085465,-1.9961394028179933,1.8954405561544816,-2.292800409747874,5.729744705449405,-0.1381940131018759,3.372299621996529,112.77073485399346,7.276020881938894,4.909974546369656,4.909974546369656,4.180739212552622,2.6019382522332988,2.6019382522332988,1.6887476761392728,1.6887476761392728,0.9127194380733289,0.9127194380733289,0.3710750474779174,0.3710750474779174,-0.8999999999999999,80.20139955580649,8.1,4.026688004877305,3.66338028169014,52.65618813471224,15.634732056074713,12.328001352277516,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,0.0,6.4208216229260096,6.4208216229260096,0.0,14.69560176298435,12.255465811081404,0.0,0.0,5.733667477162185,18.88348407499998,0.0,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,23.40383403507007,9.589074368143644,0.0,12.841643245852019,0.0,0.0,0.0,0.0,80.39,12.011146117099809,9.589074368143644,0.0,12.841643245852019,6.286160523129555,0.0,0.0,0.0,0.0,0.0,10.84019487200289,0.0,0.0,19.647630385487528,8.167693688586546,5.04412037037037,-1.0584722222222223,-0.8933333333333338,1.0923611111111111,0.0,0.0,0.6,9,3,4,0,0,0,0,0,0,3,2,4,4,0,0,0,0,-0.6226000000000003,30.90919999999999,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_lgt__S_c,MNXM1093274,11.76048579617032,-1.3224369075122142,11.76048579617032,0.1833682130259513,0.1969905166505574,378.38300000000004,358.22300000000007,378.0976591799099,142,0,0.3248907103425816,-0.8619721293674992,0.8619721293674992,0.3248907103425816,1.24,1.84,2.32,32.16657375282598,10.149328389665774,2.18978789071111,-2.1721932902513426,2.1134059308957434,-2.333096909254096,8.133505476735582,-0.21895131738715615,5.050677227527164,549.3922009756016,19.56854962182284,13.36235122682376,14.178847807751486,11.539489015607163,7.060267763437198,8.045866323090687,4.896220134811123,5.9205975298014515,2.685165248790737,3.793199093222943,1.3460266724728456,2.132971095331725,-2.18,127275.57892563743,22.82,11.387496162979579,10.319866842027448,146.82793715579842,31.266304451365713,24.7324044519568,0.0,11.013022274543331,0.0,11.938610575903699,19.376016284851133,4.992404732635669,0.0,0.0,11.761884949391115,25.663125789900256,5.752853606746789,0.0,39.91624852641899,40.61126314419576,0.0,0.0,15.718476942433522,37.95302849158687,12.297610012659364,0.0,0.0,0.0,10.84019487200289,0.0,0.0,11.761884949391115,79.76074583287107,14.383611552215466,0.0,19.765380445542643,9.984809465271338,0.0,0.0,0.0,205.92999999999995,53.58178264676144,24.596666341896878,0.0,18.59449685259881,11.761884949391115,0.0,6.923737199690624,0.0,0.0,9.984809465271338,21.0532496616843,0.0,0.5845289273116652,39.399960059248855,47.18089355178426,5.2597174124343145,-4.409073611206547,-2.556788643104931,-1.7680147603118388,0.4754437305108854,0.0,0.6153846153846154,25,6,11,0,0,0,0,0,0,9,5,12,11,0,0,0,0,-2.0123999999999946,87.78060000000002,2,2,2,0,0,0,0,0,2,2,3,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M_mercpeth_c,MNXM1093356,7.798611111111111,0.183641975308642,7.798611111111111,0.183641975308642,0.4198536028422452,78.136,72.088,78.013935812,26,0,0.05187091585713182,-0.39552831752465284,0.39552831752465284,0.05187091585713182,1.75,2.0,2.0,32.1168658769081,10.887066000166982,1.573661455220018,-1.6859095381063043,1.612282737382804,-1.7592611350917662,7.797682992813877,0.32272820068501407,1.9747448713915894,8.0,3.414213562373095,2.3086407533730107,3.2030679443729264,1.914213562373095,1.1324555320336755,1.7649110640673515,0.4472135954999578,0.8944271909999157,0.09999999999999996,0.29999999999999993,0.0,0.0,0.31,6.854752972273345,4.309999999999998,3.3099999999999983,2.309999999999998,31.05349355782389,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.628789148012991,0.0,0.0,0.0,5.752853606746789,6.606881964512918,5.106527394840706,12.628789148012991,0.0,0.0,0.0,0.0,12.359735571259707,0.0,0.0,0.0,0.0,0.0,0.0,12.628789148012991,17.466262966100413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,6.606881964512918,5.752853606746789,0.0,0.0,0.0,0.0,12.628789148012991,5.106527394840706,0.0,3.670524691358025,0.0,7.798611111111111,0.0,0.5694444444444444,0.0,0.0,0.183641975308642,0.0,1.0,4,1,1,0,0,0,0,0,0,2,2,2,1,0,0,0,0,-0.09149999999999991,20.938799999999997,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_3oocoa_c,MNXM1093448,12.647212421846355,-5.83496175764113,12.647212421846355,0.009508714176868382,0.024178036306102407,903.6910000000008,859.3390000000007,903.1698327776404,328,0,0.4807077012465598,-0.8619479510336331,0.8619479510336331,0.4807077012465598,1.0689655172413792,1.7586206896551724,2.4310344827586206,32.16658060140067,9.872606153581284,2.4825185435335935,-2.3425282334180624,2.608441514683628,-2.451477879578222,8.132350424358219,-0.3465975040326833,1.498856734388862,1929.7329474056783,43.47611624794227,31.334477845026417,34.83425599895389,26.948945167292994,17.35013074464609,22.78721302100071,13.273419505506942,18.574748565854602,8.040087146974356,11.976381292039722,5.0549910983886726,8.53833259883729,-2.7700000000000014,954525661892.0022,49.59144469060884,21.658029224492573,15.681064683404847,335.09104117638407,69.54389133324943,35.939164901990644,22.808218099523348,0.0,0.0,15.645394246264342,23.203668339358632,24.082032132704285,4.310631369623587,0.0,45.374739794315005,24.637133934567238,30.678178510894732,39.88856913759686,85.90271102186944,74.90572960027252,0.0,19.519035210632982,15.399799934668117,89.93990805835601,37.78979782475996,12.654640149529083,0.0,0.0,25.733545472348546,5.817862777835028,0.0,35.22997631878763,118.68492166967621,45.90295503149672,5.41499046939678,65.52404250736281,22.639449614800423,0.0,11.16387793838399,0.0,399.00000000000006,91.080859584175,63.28397521331034,0.0,53.01951585128106,6.4208216229260096,48.24608961548958,13.847474399381248,0.0,6.923737199690624,38.29487072116019,14.994277592674052,61.352465875704596,0.8740783971081859,85.90191046078736,45.54492942925516,4.09840664764588,-1.8522057200170594,0.0,-4.922764333024761,1.8395124759353232,-17.002999900061347,0.6896551724137931,58,6,25,0,1,1,0,2,2,24,5,29,25,0,1,1,3,-1.7745999999999968,195.01109999999954,0,2,2,1,0,4,0,0,0,0,2,2,0,0,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
M_occoa_c,MNXM1093479,12.647629088513021,-5.825531711618776,12.647629088513021,0.0019462079201550964,0.0346942023662624,889.7080000000009,843.3400000000007,889.1905682216404,324,0,0.4807077012465598,-0.8619479510336412,0.8619479510336412,0.4807077012465598,1.0526315789473684,1.736842105263158,2.4210526315789473,32.166580505720866,9.872606176902348,2.482406813325347,-2.3425282567566503,2.6084356646566333,-2.451477695331756,8.131708935330513,-0.3465904709439772,1.497794198694225,1847.0919824040473,42.60587275993919,31.1333363357491,34.63311448967657,26.55509831717564,17.43889981822761,22.87598209458223,13.26507445680204,18.5664035171497,8.123866173347574,12.119946896347468,5.127475034608207,8.636441959320827,-2.4400000000000013,669084140102.9451,48.92566042944969,21.707605124391563,15.923973956499209,330.9295190763403,69.54389133324943,30.155919955625706,22.808218099523348,0.0,0.0,15.645394246264342,18.40913115528681,24.082032132704285,4.310631369623587,0.0,58.21638304016703,24.637133934567238,30.678178510894732,33.467747514670855,81.10817383779761,69.12248465390759,0.0,19.519035210632982,15.399799934668117,96.36072968128202,37.78979782475996,12.654640149529083,0.0,0.0,25.733545472348546,5.817862777835028,0.0,35.22997631878763,112.90167672331127,41.108417847424896,5.41499046939678,71.94486413028882,22.639449614800423,0.0,11.16387793838399,0.0,381.9300000000001,84.53610317826242,58.48943802923853,0.0,41.607352081155895,12.1736752296728,61.08773286134161,13.847474399381248,0.0,0.0,45.21860792085081,14.994277592674052,61.404912048024194,1.0911617304415193,74.24201642097154,45.90686582875761,4.142937904475068,-1.434930341448304,0.0,-1.9130595432423605,2.184689324136725,-16.957926705449328,0.7241379310344828,57,6,24,0,1,1,0,2,2,23,5,28,25,0,1,1,3,-0.9535999999999965,194.6210999999995,0,2,2,1,0,4,0,0,0,0,1,1,0,0,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
