BiGG,MNXM,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,SMR_VSA1,SlogP_VSA2,SlogP_VSA3,TPSA,FractionCSP3,HeavyAtomCount,NOCount,NumHAcceptors,NumHeteroatoms,NumRotatableBonds,MolLogP,MolMR
2agpe160,MNXM34810,11.842020217456346,-4.253027668439223,11.842020217456346,0.0748506918199378,0.12445032665983,453.5570000000001,409.2050000000001,453.28553937799984,180,0.4718584936520257,-0.4574158536275309,0.4718584936520257,0.4574158536275309,0.9,1.4,1.8666666666666667,31.20469444023536,10.044448931624014,2.2392557641541684,-2.174697911628732,2.42476771968432,-2.2657527240767577,7.469333581066948,-0.152917809049499,3.611941872986596,451.07081512648745,22.50394294329675,18.7655048385563,19.659932029556217,14.447018846255132,11.570656186742417,13.06610130175275,7.673303547277261,9.126812870828177,4.782056696500715,5.766279209867393,3.038573624982029,3.8038894440043953,-0.5000000000000002,2222720.682894734,29.5,20.40532544378698,19.462711010330057,182.018219980206,20.47046942855541,33.14388174382002,48.43861297274466,23.143942746226838,128.31,0.9523809523809524,30,8,7,9,22,4.464100000000005,118.06150000000008
2agpe180,MNXM34811,11.874576045417015,-4.255586613168826,11.874576045417015,0.0749791024050789,0.0969172903649406,481.61100000000016,433.22700000000015,481.31683950599984,192,0.4718584936520257,-0.4574158536275309,0.4718584936520257,0.4574158536275309,0.84375,1.3125,1.75,31.204694620245057,10.038121681527072,2.239350382016317,-2.1746982916353805,2.424824970373068,-2.2657527258033707,7.469335345538221,-0.152918123531314,3.551431635199076,479.2612540697013,23.918156505669845,20.179718400929392,21.07414559192931,15.447018846255132,12.570656186742417,14.066101301752749,8.380410328463807,9.83391965201472,5.282056696500714,6.266279209867392,3.392127015575303,4.157442834597669,-0.5000000000000002,5922982.466152464,31.5,22.30004200798152,21.351191802183116,194.7481042089992,20.47046942855541,33.14388174382002,48.43861297274466,23.143942746226838,128.31,0.9565217391304348,32,8,7,9,24,5.244300000000005,127.29550000000008
pppg9,MNXM351,11.446092100056298,-1.0906326495017316,11.446092100056298,0.0807686781006864,0.2276946318026796,566.7020000000002,528.3980000000004,566.29040285582,220,0.0417153414001638,-0.5501594948801236,0.5501594948801236,0.0417153414001638,0.5714285714285714,0.8809523809523809,1.238095238095238,16.36815936066464,9.970642332497103,2.23497154119355,-2.090536484112963,2.325951736222049,-2.2242426226386574,5.65878823221648,-0.3065276447190796,1.721329460800078,1722.0889256969276,30.29179978202493,24.85876151210018,24.85876151210018,20.014478106095098,14.452984118164364,14.452984118164364,11.472256182629062,11.472256182629062,9.090611682468571,9.090611682468571,6.662152230862012,6.662152230862012,-4.46,2111073571.5470035,29.04680504941087,11.43165130751212,5.288443999058249,245.53475996746693,39.73804324161389,19.802129157825057,31.87452465969253,48.114004105699706,143.42,0.3529411764705882,42,8,4,8,8,3.5602800000000023,160.18079999999975
hom__L,MNXM353,9.853101851851852,-1.0703240740740736,9.853101851851852,0.1203703703703702,0.4345385252504353,119.12,110.048,119.058243148,48,0.3200588021583306,-0.4800853479336969,0.4800853479336969,0.3200588021583306,1.75,2.25,2.375,16.36787020327074,10.229316909475996,2.0789253390850697,-1.995685518831098,1.831764895001821,-2.302422380200696,5.7243834152544855,-0.1384075932441422,3.318087197283996,83.35260810785708,6.568914100752346,4.371589582216125,4.371589582216125,3.680739212552621,2.274215467390757,2.274215467390757,1.457012672627772,1.457012672627772,0.7573010860824849,0.7573010860824849,0.2625606092224525,0.2625606092224525,-0.6100000000000001,45.11498676384928,7.39,3.3993001367828737,2.543994039003626,46.92395767246788,15.946722266843596,15.007591973753234,28.831082871294136,4.794537184071822,83.55,0.75,8,4,3,4,3,-1.2192999999999998,27.313999999999997
nmn,MNXM355,11.022612721473651,-4.976038740739468,11.022612721473651,0.0480622655440785,0.1883472399184017,333.2130000000001,319.101,333.04932561791,122,0.2915484253319513,-0.8585301322506403,0.8585301322506403,0.2915484253319513,1.5,2.1818181818181817,2.772727272727273,31.20446186219977,10.123265565156435,2.4806249332927064,-2.18983988796362,2.3321812380137468,-2.4611448275630305,7.442865665909252,-0.7654539630937871,2.1405931110744048,605.5097840631976,16.491199352633217,11.103218364522665,11.997645555522578,10.187359167265484,6.1551860331789054,7.650631148189236,4.679571470156694,5.87488190396045,3.117326819909786,3.59268658292559,2.066194709149483,2.4015018582335914,-1.39,64207.2098481516,16.97163352656287,6.386585671725946,3.871377144827028,124.47806501362294,39.77629911133046,43.49916343826162,45.92299286454932,13.825658400443196,170.06999999999996,0.4545454545454545,22,10,8,11,5,-3.243729999999997,65.16660000000003
ppa,MNXM356,9.256944444444445,-0.99537037037037,9.256944444444445,0.1111111111111109,0.4051790062235931,73.071,68.031,73.02950297991,30,0.041108964454662,-0.5501828650303152,0.5501828650303152,0.041108964454662,2.0,2.2,2.2,16.365026720551658,10.520033180841269,1.6505659899077854,-1.8666643598335717,1.6146934509739346,-2.194944238423811,5.630180645931416,-0.3047402385865985,2.847378923087672,40.1577218810798,4.284457050376173,3.0236033621142737,3.0236033621142737,2.270055610029662,1.4689084622436843,1.4689084622436843,0.72556185852142,0.72556185852142,0.2886751345948129,0.2886751345948129,0.0,0.0,-0.53,9.65148445440323,4.469999999999999,1.7581844380403455,3.469999999999999,30.42489110886254,9.901064578912528,9.901064578912528,5.969305287951849,4.794537184071822,40.13,0.6666666666666666,5,2,2,2,1,-0.8537000000000001,15.298000000000002
dctp,MNXM360,11.706060605305517,-6.043332401802052,11.706060605305517,0.1863834382658791,0.3163919966637907,463.1250000000001,451.02900000000005,462.9604916536399,160,0.4820789163457546,-0.8456018228062281,0.8456018228062281,0.4820789163457546,1.3214285714285714,1.9642857142857144,2.5357142857142856,31.29808958953889,10.169580413859592,2.369430387450067,-2.3192480215958517,2.626012498113198,-2.271041688316055,7.651285654780549,-0.3342109136563428,1.9797921353091776,914.005662086481,21.32806264581668,13.422191271923426,16.10547284492317,12.67405237471001,7.048023579947878,11.464655668319091,5.256908806928658,9.54746815221661,3.1476795792343517,6.8638826050900175,2.1237196658723434,5.051301416935472,-0.9900000000000004,604522.1623033388,23.290513882875256,8.399723659198107,6.810728142739066,155.4533164403328,48.17945924892586,61.36371891024434,38.36583190634126,31.577017709553022,262.49999999999994,0.5555555555555556,28,16,15,19,8,-3.468129999999997,75.22180000000002
aspsa,MNXM361,9.805324074074074,-1.1415740740740736,9.805324074074074,0.1157407407407409,0.4638116861063209,117.10399999999998,110.048,117.042593084,46,0.3204184419580513,-0.4800764896218581,0.4800764896218581,0.3204184419580513,1.875,2.375,2.5,16.36763115305735,10.238528904608176,2.0790358644832216,-1.9596387698406348,1.8022552316349425,-2.295618419308952,5.759777586639815,-0.1389092969937001,3.4638907736591062,101.45654516950492,6.568914100752346,4.202867765183109,4.202867765183109,3.680739212552621,2.1019382522332988,2.1019382522332988,1.347099667345163,1.347099667345163,0.6673563457954812,0.6673563457954812,0.2044852280899662,0.2044852280899662,-0.8999999999999999,45.11498676384928,7.1000000000000005,3.1474112279309656,2.303977425423273,46.29124602031563,15.634732056074713,14.69560176298435,23.40383403507007,9.589074368143644,80.39,0.5,8,4,3,4,3,-1.0127000000000004,26.292199999999998
LalaDglu,MNXM3630,10.59775604686319,-1.3641326530612237,10.59775604686319,0.2416203703703703,0.3570703442615605,217.201,204.097,217.08299509591,86,0.3280696807186035,-0.5501702055248269,0.5501702055248269,0.3280696807186035,1.4666666666666666,2.0,2.333333333333333,16.37153686506371,10.143548837475825,2.174096284717587,-2.0978357641714767,2.027628003421801,-2.3092250831763628,5.833026165240376,-0.3053487827205918,4.471646921274235,274.2055940949168,12.008071689507773,8.212650027833437,8.212650027833437,6.841111712849502,4.291227271462615,4.291227271462615,3.0406925156679483,3.0406925156679483,1.602336335310042,1.602336335310042,0.7750479908914523,0.7750479908914523,-1.63,1148.7926015379453,13.37,5.967511576557532,5.6309215579784535,86.23480446815424,25.84778684575613,24.90865655266576,40.13309236823864,9.589074368143644,136.04,0.625,15,7,5,7,6,-1.7265999999999986,49.37800000000001
pyam5p,MNXM366,11.552991307634166,-4.559104583963215,11.552991307634166,0.0257486142605192,0.6131385452960789,247.167,235.071,247.04893169391,90,0.4694050144547882,-0.8710101370110488,0.8710101370110488,0.4694050144547882,1.625,2.25,2.75,31.20446122331301,10.0939645158341,2.150462463999209,-2.182097870833582,2.372034450857042,-2.1015511033420835,7.458043399894703,-0.2704695444148616,2.9666818420114813,430.6820009406484,12.344934982691242,8.582513354143769,9.476940545143684,7.348353872014525,4.39378354523922,5.92408028857944,3.144663138147304,4.384015929336615,1.996701061289852,2.4621498691782286,1.1772872632807612,1.4845472664749428,-0.9800000000000002,2487.0872471746643,13.086577896138484,4.901571620548077,3.2604227395849006,92.13162530121602,20.62701807750784,23.9821460469888,14.77080172645216,22.24043381706864,128.73,0.375,16,7,5,8,4,-0.4683799999999998,53.144500000000015
g3pc,MNXM367,11.120419501133789,-4.376759259259259,11.120419501133789,0.0133908887629126,0.4073945988300894,257.223,237.063,257.10282399,98,0.2676715809634713,-0.7561177995043883,0.7561177995043883,0.2676715809634713,1.375,1.9375,2.375,31.20469316558864,10.418001855776424,2.144528928367851,-2.271267212397111,2.375039672209681,-2.373051153296585,7.453996775078859,-0.8700003074311013,3.8326574016634782,241.17325948008235,12.819990956308912,9.827624937791102,10.722052128791017,7.161613803083721,4.856438801738285,6.317032288418726,4.426531871546063,5.837356842040303,1.647293776765927,2.611394693134645,0.6937869878887624,1.4282291508221752,-0.0099999999999999,1501.7336164053866,15.989999999999998,6.659048602058968,9.232920352424768,95.42305337548136,28.636991573552145,33.202039858483474,68.30847028260723,13.612542608354964,99.05,1.0,16,7,6,8,8,-1.452599999999998,55.50250000000005
pe141,MNXM3693,12.422569678908816,-4.3666635897803046,12.422569678908816,0.0496249193213338,0.0334125009574629,631.8320000000008,569.3360000000005,631.4213045739999,252,0.4718592390249758,-0.4616281734318937,0.4718592390249758,0.4616281734318937,0.6744186046511628,1.1395348837209305,1.6046511627906976,31.204695628452384,10.107319336650956,2.254514653260606,-2.194722977160578,2.4256652284517446,-2.293012544347111,7.469348295940757,-0.1609216348678312,4.35452282130198,774.001648874351,31.859467805538387,27.186829587861848,28.081256778861764,20.84086569637248,16.811671846086192,18.307116961096533,11.02125164329573,12.474760966846649,6.80958594741662,7.793808460783298,4.2676324128717305,5.032948231894098,-1.51,1124763278.8330748,41.49,30.513369672293116,30.305313949189948,261.49915286595143,20.10080498751476,37.568754486851184,49.3013908658558,32.675342884098704,134.38000000000002,0.8181818181818182,43,9,8,10,31,8.487900000000009,173.59069999999957
gln__L,MNXM37,10.03469671201814,-1.1099537037037035,10.03469671201814,0.0212962962962963,0.3226790445002702,146.14600000000002,136.066,146.06914218,58,0.3199828275063096,-0.496742604197077,0.496742604197077,0.3199828275063096,1.6,2.1,2.4,16.367651249811228,10.156477768736666,2.1041617394691325,-2.0208974799789337,1.9322677268484567,-2.29917959131852,5.749383642234384,-0.1381375257318324,3.4907296603908136,145.8284895747849,8.146264369941973,5.371589582216126,5.371589582216126,4.536581260209188,2.785147889717173,2.785147889717173,1.9300998520578387,1.9300998520578387,1.0093426073813,1.0093426073813,0.4156959106031993,0.4156959106031993,-1.1,111.0417522239666,8.9,3.8375573921028474,3.8485659349463233,57.97425078612928,15.946722266843596,15.007591973753234,28.12194625113883,4.794537184071822,107.40000000000002,0.6,10,5,3,5,4,-0.2862299999999998,35.2007
pan4p,MNXM373,11.689319176744773,-4.693531973321496,11.689319176744773,0.0638409479017942,0.1574550877398532,356.33700000000005,335.169,356.08180580182,130,0.4690969720095194,-0.8619479531882883,0.8619479531882883,0.4690969720095194,1.318181818181818,1.9090909090909087,2.409090909090909,32.116868749030786,9.872607467911722,2.3108361389389875,-2.330680991291991,2.3833431990235376,-2.4511875382619674,7.797801952575868,-0.2340539101900771,4.524527898376357,449.7215277292899,17.388905057061258,12.376372505477525,14.165226887477354,9.993017709261707,6.400624630402595,8.56337690577649,5.1241559860237285,6.8107223727129975,2.5603366086539285,3.2257854165423057,1.2656141595048542,1.8665233300094064,-0.6400000000000002,26465.8875818142,21.36,9.488029505789957,9.392039163583023,133.9687084718796,35.091214855298404,34.19520083667021,58.242056059894026,9.088795446643148,157.82999999999998,0.8181818181818182,22,9,8,11,10,-1.6796999999999986,80.85790000000001
hqn,MNXM376,8.645555555555555,0.1692592592592594,8.645555555555555,0.1692592592592594,0.4907276689015206,110.11199999999998,104.06399999999998,110.036779432,42,0.1153459512752557,-0.5079622369103997,0.5079622369103997,0.1153459512752557,0.75,1.0,1.25,16.2601786312781,10.317573999379514,1.8373524936492829,-1.8814582299052292,2.125522873488199,-1.6104101110378026,5.281288045743904,0.4599674292781219,3.032455532033676,145.38833891467198,5.983127663125442,4.20382826775842,4.20382826775842,3.787693700234704,2.2685808005458767,2.2685808005458767,1.5163977794943224,1.5163977794943224,0.8497092431263894,0.8497092431263894,0.4526323993409725,0.4526323993409725,-1.18,70.79892376087899,4.966627565982405,1.738120536196338,0.90414189560934,47.01987062388899,10.213054789681411,10.213054789681411,10.213054789681411,0.0,40.46,0.0,8,2,2,2,0,1.0978,29.771599999999992
12dgr161,MNXM3774,12.079948108201137,-0.7732321672053681,12.079948108201137,0.0714542478995903,0.0533662189456602,564.8920000000007,500.3800000000004,564.4753751479999,234,0.3057654153359409,-0.4616286531043823,0.4616286531043823,0.3057654153359409,0.55,0.925,1.35,16.586940181988304,10.084122845534583,2.155718727662807,-2.154171187931161,2.115146272971479,-2.280239235061603,5.699409395176527,-0.1611173997812416,3.607446281344582,612.9021459116829,29.359467805538387,26.351734414153768,26.351734414153768,19.633758915185936,16.89457849494437,16.89457849494437,11.231818783235012,11.231818783235012,7.217366092717363,7.217366092717363,4.59992049853711,4.59992049853711,-1.62,364220887.7097879,38.38,31.90165858774437,29.3647919543168,247.1124452642431,14.580253302440804,24.169327670584448,36.36286828751854,19.06280027574374,72.83,0.8285714285714286,40,5,5,5,30,9.948299999999996,168.3607999999996
12dgr181,MNXM3775,12.136217987834463,-0.7706082326145693,12.136217987834463,0.0671573705090189,0.0439965603552705,621.0000000000009,548.4240000000004,620.537975404,258,0.3057654153359302,-0.4616286531043823,0.4616286531043823,0.3057654153359302,0.5,0.8409090909090909,1.2272727272727273,16.586951515964902,10.066057486086638,2.156178427750892,-2.1542946043155773,2.1303870406069225,-2.280240283945373,5.699432297548343,-0.1611175074962887,3.558711103987819,671.4241258247574,32.18789493028457,29.180161538899952,29.180161538899952,21.633758915185936,18.89457849494437,18.89457849494437,12.646032345608106,12.646032345608106,8.217366092717365,8.217366092717365,5.307027279723656,5.307027279723656,-1.62,2555365886.088755,42.38000000000001,35.85452886677418,33.2765767475435,272.5722137218295,14.580253302440804,24.169327670584448,36.36286828751854,19.06280027574374,72.83,0.8461538461538461,44,5,5,5,34,11.508699999999989,186.82879999999935
thym,MNXM386,8.788981481481482,-0.4045370370370367,8.788981481481482,0.1782407407407404,0.5206029357633738,126.11499999999998,120.067,126.042927432,48,0.3166697029882824,-0.4929267437574881,0.4929267437574881,0.3166697029882824,1.4444444444444444,2.111111111111111,2.555555555555556,16.29278580012993,10.374341415862748,1.966284223462952,-1.9320087306311533,2.1144563195577173,-1.825984762451782,5.202300989238284,0.3944770796534102,3.171678030440916,224.19802157990048,6.8533711511285205,4.866204651189458,4.866204651189458,4.198377302757663,2.414908013091869,2.414908013091869,1.6766217882643497,1.6766217882643497,0.9322768856461408,0.9322768856461408,0.4240600711584776,0.4240600711584776,-1.3199999999999998,104.2009193065932,5.810208333333333,1.8894292247050732,1.072463407768812,51.82410870017862,10.213054789681411,10.213054789681411,20.18101183157583,0.0,66.24000000000001,0.2,9,4,4,4,0,0.1962199999999997,30.09859999999999
for,MNXM39,8.25,-0.5,8.25,0.5,0.3065473221945595,45.017,44.009,44.99820285191,18,0.0274730316435245,-0.5538572254674495,0.5538572254674495,0.0274730316435245,2.0,2.0,2.0,16.34596655894873,11.66497654395732,0.9959343305837492,-1.5213757585290206,0.7543971401778404,-2.0095033113218688,5.290573664575335,-0.2826312288421039,2.1874960973678963,10.264662506490405,2.7071067811865475,1.393846850117352,1.393846850117352,1.4142135623730951,0.4714045207910318,0.4714045207910318,0.0962250448649376,0.0962250448649376,0.0,0.0,0.0,0.0,-0.53,2.754887502163468,2.4699999999999998,1.4699999999999982,1.4700000000000009,17.695006880069332,9.901064578912528,9.901064578912528,6.472220864716464,4.794537184071822,40.13,0.0,3,2,2,2,0,-1.6339,6.064
